,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
6873,33,5,65,28,11,45,4,47,25,0,38,39,40,18,113,5,18,35,57,2,14,39,23,40
6874,49,18,80,31,19,33,17,60,46,2,47,59,67,34,119,17,17,26,47,2,25,41,41,43
6875,60,18,92,30,17,45,11,71,87,12,29,69,53,34,265,23,39,52,138,0,13,48,28,59
6876,60,23,24,45,1,30,1,56,27,2,19,37,48,17,155,16,25,33,94,2,7,36,30,36
6877,51,25,72,25,9,47,37,83,64,0,53,34,43,34,144,17,25,67,57,0,24,39,65,36
6878,49,23,76,34,25,41,28,62,57,39,63,81,72,39,133,17,8,51,69,6,24,36,51,67
6879,93,25,106,45,26,63,7,124,93,14,52,73,73,67,215,29,42,89,96,8,37,14,39,74
6880,87,46,150,60,18,56,20,99,72,8,103,110,83,59,261,34,37,62,157,10,19,59,81,97
6881,59,16,69,33,27,48,14,48,37,19,41,44,56,30,148,9,19,35,48,4,16,23,19,54
6882,40,10,27,31,3,17,11,40,41,4,23,40,39,17,94,7,14,26,57,0,8,18,24,41
6883,46,12,17,35,1,24,38,55,42,9,44,60,45,32,129,11,22,49,40,2,16,27,31,42
6884,72,35,56,38,10,56,35,25,67,7,61,108,62,9,139,6,27,69,62,2,13,23,27,56
6885,72,20,105,21,7,60,20,84,44,12,53,76,77,41,141,17,30,65,72,6,16,42,19,66
6886,37,14,125,47,3,31,3,30,26,0,30,30,22,15,152,8,11,15,99,0,2,15,33,52
6887,45,7,84,43,18,18,4,42,40,14,17,30,23,11,148,3,30,23,117,0,5,34,13,37
6888,31,15,46,27,12,37,37,45,25,0,33,37,34,23,107,7,18,40,43,1,8,19,18,46
6889,38,26,51,36,0,32,37,48,63,18,35,33,2,28,126,11,30,62,65,16,10,16,60,35
6890,37,19,54,36,9,51,6,61,38,18,41,32,33,42,151,22,30,27,90,4,9,24,22,36
6891,48,23,69,34,10,26,22,46,37,1,49,42,55,38,89,17,11,42,58,8,21,14,37,49
6892,48,26,70,49,14,42,6,45,24,6,55,57,43,47,117,16,26,22,67,2,12,62,22,64
6893,18,13,83,30,0,38,3,34,34,4,14,47,48,30,101,6,23,33,79,4,6,41,16,56
6894,79,28,111,52,18,74,30,81,91,10,47,77,85,54,78,3,52,94,104,6,19,19,36,74
6895,46,17,115,47,18,70,21,71,84,19,39,65,61,55,204,15,34,59,124,4,31,27,43,68
6896,39,15,75,13,6,37,6,38,41,2,24,39,61,21,159,12,17,37,42,0,7,41,25,17
6897,47,26,43,26,8,21,4,37,47,2,40,59,51,9,62,10,12,39,46,0,17,13,12,57
6898,87,24,165,64,13,89,13,101,100,0,59,90,108,34,222,41,41,69,100,2,18,49,42,81
6899,49,30,61,34,10,48,14,77,40,9,34,45,54,50,104,8,28,49,99,10,23,43,44,70
6900,69,22,97,46,6,29,12,63,68,10,28,59,72,29,128,23,36,85,73,2,13,48,24,20
6901,69,19,43,10,14,57,20,48,36,8,56,63,57,25,93,12,21,44,53,16,16,41,21,46
6902,39,13,47,20,6,20,9,34,34,1,21,51,22,28,74,6,12,32,38,6,15,18,40,28
6903,23,23,47,29,28,30,0,46,23,6,20,37,59,15,101,6,21,16,72,0,8,31,20,36
6904,39,27,89,32,0,55,10,42,45,6,40,51,71,46,142,15,38,48,90,4,9,48,51,53
6905,58,22,75,37,6,28,11,52,23,0,44,34,50,21,139,13,21,32,35,6,6,33,9,57
6906,71,19,86,50,17,68,8,77,47,4,58,46,85,39,185,31,41,42,99,6,25,56,12,76
6907,42,23,104,45,1,57,18,86,31,7,33,64,31,11,85,18,26,44,89,2,24,44,31,42
6908,25,13,89,32,11,48,33,45,62,26,67,77,62,40,147,14,19,52,55,8,3,41,24,38
6909,39,3,73,39,9,21,9,75,41,22,17,41,38,14,171,9,34,23,85,2,17,22,20,80
6910,67,20,93,41,2,42,14,60,49,10,44,55,40,38,168,15,34,58,142,2,10,40,15,63
6911,124,45,140,66,30,81,45,101,101,37,123,156,110,74,216,56,56,120,192,0,39,77,115,109
6912,113,27,91,45,16,71,11,97,109,13,72,68,114,66,234,23,37,73,99,4,23,57,24,63
6913,85,30,178,104,56,173,19,169,104,10,125,81,153,53,315,41,42,115,135,8,18,67,84,130
6914,76,21,136,67,13,49,4,59,48,1,34,47,25,27,138,8,18,32,80,2,12,38,45,93
6915,92,52,97,60,11,54,14,107,67,6,44,110,78,44,183,24,50,101,143,4,42,41,36,86
6916,77,10,79,41,24,36,27,103,79,24,50,62,73,26,179,12,37,67,89,14,20,47,27,47
6917,45,21,28,12,13,41,0,37,54,0,50,102,52,7,134,20,26,68,61,3,18,12,26,43
6918,75,3,50,33,9,57,23,46,94,13,37,98,45,37,127,19,25,78,75,1,12,40,25,50
6919,66,15,82,49,8,26,5,32,33,3,28,50,22,40,131,14,5,56,94,0,10,45,28,55
6920,77,12,92,53,12,40,3,61,50,1,42,42,48,55,149,11,18,52,85,0,8,31,18,45
6921,60,20,59,54,3,28,1,55,9,5,41,55,49,35,180,25,41,35,71,4,16,43,36,101
6922,52,13,73,40,10,58,39,77,69,9,32,74,65,35,109,10,25,61,95,6,27,48,45,54
6923,49,27,129,47,1,21,9,67,53,8,13,44,44,25,140,10,30,48,59,0,10,42,23,62
6924,64,20,81,48,13,60,56,62,59,11,70,67,79,51,154,20,35,62,85,2,21,40,34,18
6925,39,9,101,47,16,17,9,51,62,7,19,40,45,42,149,9,35,30,99,0,4,38,28,65
6926,53,17,124,58,15,28,14,85,87,13,36,67,56,38,177,5,31,22,98,2,19,50,25,55
6927,86,9,136,77,5,48,21,83,86,9,65,106,46,51,197,10,32,46,99,0,16,48,80,98
6928,35,18,82,27,7,48,13,26,46,7,23,34,30,34,107,2,24,33,72,1,16,14,8,47
6929,41,28,171,46,23,58,26,71,70,8,42,79,48,39,244,23,44,42,130,2,20,59,68,95
6930,48,11,96,35,18,43,7,33,38,3,28,26,36,27,114,16,16,18,59,2,13,25,33,34
6931,32,4,123,62,34,28,2,71,78,0,34,39,20,15,185,11,5,21,111,2,2,25,8,84
6932,65,27,37,27,8,45,6,35,62,0,36,48,36,28,114,17,24,34,44,2,14,38,13,50
6933,39,29,79,36,12,54,29,33,53,0,45,41,61,39,127,2,41,50,64,0,19,32,22,32
6934,44,8,96,45,26,25,1,48,24,1,26,26,36,21,95,12,25,33,86,4,16,56,13,45
6935,85,22,108,56,21,67,31,81,69,8,81,101,63,49,167,13,28,67,113,2,26,49,42,60
6936,49,14,53,40,10,21,29,42,58,9,47,64,49,37,93,5,11,62,59,0,12,45,41,47
6937,51,7,51,37,3,33,0,35,60,19,32,46,54,39,127,4,16,51,59,6,11,0,39,54
6938,102,26,51,36,9,62,35,73,70,12,71,61,68,38,145,5,34,47,53,10,26,19,21,69
6939,19,14,77,48,1,35,11,36,71,18,55,64,67,30,79,16,26,16,145,4,13,43,35,58
6940,42,19,91,38,23,27,16,73,42,2,45,48,27,20,132,16,25,27,103,4,14,27,30,23
6941,37,20,49,20,0,31,6,34,45,10,38,34,40,16,76,14,22,22,58,0,12,15,5,25
6942,57,12,58,22,12,41,6,51,24,8,55,69,83,44,151,11,32,54,51,0,28,31,14,54
6943,121,27,110,68,1,110,28,106,112,20,102,86,62,52,234,19,2,108,154,6,9,35,45,109
6944,59,40,121,66,1,33,5,45,73,1,50,56,74,35,233,5,35,65,118,0,16,46,31,76
6945,80,20,104,65,26,58,27,120,74,4,85,84,75,76,215,23,45,47,59,4,27,63,63,69
6946,76,28,130,64,26,75,5,117,101,6,51,91,82,70,266,9,39,57,164,1,23,74,74,86
6947,112,45,132,77,21,87,24,155,109,5,88,122,120,77,180,27,47,96,130,2,31,62,27,83
6948,69,20,50,20,6,55,43,61,42,8,57,85,58,23,83,13,23,56,48,0,15,33,19,44
6949,22,9,53,20,15,39,1,42,48,2,34,42,46,31,87,7,10,15,35,0,13,19,19,21
6950,80,38,177,73,19,69,8,93,75,6,55,88,73,61,173,25,37,52,204,0,4,44,75,39
6951,77,11,150,44,1,42,10,75,33,6,68,46,57,30,194,13,28,24,155,0,7,47,15,79
6952,62,19,85,41,24,11,28,43,54,9,46,58,73,32,153,13,25,38,83,0,12,34,40,54
6953,61,26,84,21,3,59,59,55,62,8,69,81,65,26,158,14,28,60,85,4,17,30,39,50
6954,125,32,85,63,35,86,9,96,107,19,36,80,43,52,249,17,43,56,78,0,26,70,6,90
6955,36,12,96,49,19,29,17,62,47,2,60,63,62,40,114,15,26,34,77,8,17,34,27,98
6956,36,20,91,27,6,27,0,41,19,2,22,51,47,14,123,5,10,19,90,2,2,41,9,61
6957,34,0,39,20,5,25,26,25,43,0,33,43,27,23,80,12,12,30,50,14,4,16,17,37
6958,39,10,86,49,4,66,10,61,29,8,12,44,42,36,134,18,19,39,97,0,11,36,52,43
6959,94,18,100,48,9,1,18,106,66,14,77,71,51,42,160,25,32,55,68,0,15,31,42,77
6960,28,21,59,28,10,16,0,28,64,20,50,60,69,23,125,15,30,42,73,12,11,25,38,50
6961,35,15,60,42,21,27,7,23,30,0,34,62,35,19,135,14,10,13,68,8,5,1,27,27
6962,80,14,138,39,0,38,14,75,60,18,72,61,67,53,126,20,42,16,181,8,29,57,32,89
6963,48,17,69,19,3,39,4,48,28,1,28,41,30,31,98,3,13,18,60,0,20,27,17,46
6964,55,18,60,25,3,32,33,46,70,12,33,33,35,34,109,10,28,35,64,4,1,30,36,51
6965,60,6,142,35,14,42,14,59,63,1,42,52,49,28,93,5,30,33,141,0,7,41,28,52
6966,50,19,50,30,6,22,21,38,44,5,25,33,43,33,60,19,26,31,46,0,6,7,16,33
6967,1,16,56,23,11,45,4,38,52,0,28,49,54,18,109,14,17,44,63,2,8,30,22,36
6968,33,40,63,19,6,55,28,56,56,9,59,76,62,23,128,10,24,59,76,4,14,44,31,50
6969,76,15,73,27,25,41,1,97,43,2,62,55,39,23,197,19,27,19,89,0,18,59,48,43
6970,39,20,68,25,10,40,3,57,55,3,36,39,61,15,100,16,18,26,98,2,22,48,19,44
6971,60,21,61,24,7,26,28,41,47,14,47,64,62,21,116,6,10,55,68,0,11,37,40,39
6972,48,18,68,38,3,51,33,41,56,5,52,31,71,33,75,13,3,45,43,2,6,44,14,53
6973,42,24,111,45,7,35,26,45,47,1,39,38,64,27,114,7,29,38,92,2,13,42,10,52
6974,53,30,87,20,3,65,33,53,49,12,43,58,71,31,136,6,28,45,108,0,13,20,22,49
6975,43,14,71,39,15,60,20,48,57,10,50,46,56,32,123,14,29,47,58,10,11,38,35,27
6976,50,8,114,48,1,31,0,55,27,7,40,46,51,55,136,7,39,21,145,0,19,44,41,59
6977,33,6,123,23,4,41,15,52,55,3,24,48,44,24,131,9,15,30,101,0,11,17,10,59
6978,100,24,3,59,22,42,11,51,64,0,37,54,45,28,193,16,36,25,110,0,24,17,54,84
6979,63,14,74,42,13,42,16,46,61,5,30,47,40,26,130,14,29,63,70,10,22,35,15,44
6980,59,27,89,33,28,45,10,55,38,46,81,80,74,47,158,15,42,67,100,16,15,51,38,56
6981,52,3,128,28,9,19,1,72,70,7,16,34,31,36,154,5,36,15,148,0,10,34,15,79
6982,71,6,94,38,4,43,1,46,53,6,72,66,33,24,154,8,19,24,108,0,16,11,45,86
6983,35,26,93,46,1,56,15,95,51,0,56,50,83,52,150,15,36,54,77,2,11,47,24,62
6984,64,14,73,34,18,52,20,45,47,10,49,57,72,24,84,4,19,37,74,4,13,23,38,53
6985,69,14,49,30,9,54,38,41,9,12,32,71,76,14,105,4,16,48,66,12,0,28,56,21
6986,83,34,50,37,11,61,18,54,63,4,44,50,64,44,139,21,36,43,65,6,12,38,18,47
6987,57,12,96,31,9,23,7,39,43,4,30,48,12,14,140,6,26,19,94,0,6,44,22,59
6988,51,25,121,72,0,37,0,91,66,17,33,81,63,43,215,16,31,30,103,2,5,39,15,100
6989,41,26,58,25,18,26,17,53,42,7,45,55,32,31,128,11,28,58,68,8,11,28,16,54
6990,63,34,91,41,15,56,28,88,46,23,58,82,89,35,243,29,15,115,86,4,20,56,54,82
6991,57,36,174,59,42,83,20,98,94,11,33,85,50,43,237,2,27,63,146,0,22,56,24,93
6992,36,9,44,26,0,23,8,34,41,11,32,44,21,26,105,16,19,47,57,4,13,31,12,40
6993,53,19,60,24,4,15,3,38,57,6,18,56,39,27,176,13,27,28,45,0,17,18,20,48
6994,58,14,88,49,6,2,22,55,35,11,27,45,35,28,122,6,31,31,45,2,9,19,19,57
6995,54,8,76,32,17,25,37,59,35,0,36,64,37,31,81,9,33,48,76,11,2,27,20,35
6996,65,27,69,26,11,42,31,39,28,6,35,78,71,22,106,15,19,50,70,2,11,46,39,58
6997,89,15,124,52,9,33,56,80,73,5,65,44,69,42,166,11,32,85,119,0,39,29,90,64
6998,32,12,79,14,14,31,5,59,34,1,17,43,35,24,98,11,42,18,107,0,9,39,30,49
6999,40,9,122,33,16,52,8,51,36,6,9,23,34,33,96,2,20,22,91,2,11,26,21,36
7000,58,2,99,16,7,50,5,54,61,2,24,56,50,51,120,21,26,27,75,4,14,42,34,62
7001,55,21,50,30,18,50,28,23,43,16,40,56,30,31,128,8,18,37,55,6,13,31,21,55
7002,41,5,155,53,0,34,11,55,32,2,27,48,35,30,151,10,23,25,147,0,8,64,19,71
7003,73,6,113,69,1,54,16,102,50,9,51,45,34,33,198,15,23,36,109,2,15,56,41,78
7004,48,17,32,39,1,26,20,48,41,0,28,39,2,22,108,19,24,36,33,2,17,22,40,39
7005,50,19,128,51,1,40,16,64,47,6,42,46,61,38,152,18,22,32,79,2,20,50,16,66
7006,49,23,71,42,17,46,48,47,57,27,45,63,48,43,143,12,15,51,79,4,18,38,48,47
7007,54,11,77,38,21,45,32,59,56,4,30,49,72,26,128,10,40,29,72,0,19,47,11,53
7008,63,24,72,32,12,45,60,40,44,5,48,60,73,33,105,16,23,52,76,0,20,41,22,46
7009,73,21,134,51,24,83,19,47,71,8,68,45,74,24,95,21,52,55,85,10,21,25,28,71
7010,51,23,43,31,20,51,55,60,34,12,46,63,86,33,140,12,13,49,87,0,18,28,42,57
7011,90,37,125,59,26,84,60,137,73,32,70,70,129,65,237,28,54,82,122,16,43,59,83,92
7012,61,24,86,22,15,57,62,87,105,16,62,60,45,49,154,16,28,38,139,2,17,46,32,66
7013,67,11,120,34,9,46,0,65,48,8,32,41,44,25,65,10,22,25,110,2,10,9,20,59
7014,54,20,92,38,4,30,10,61,22,15,45,60,51,31,119,9,26,40,69,8,19,46,21,55
7015,48,7,75,23,3,23,0,30,50,8,27,47,46,12,119,7,30,19,60,0,6,21,21,65
7016,40,32,82,36,10,33,33,84,10,8,51,62,36,39,147,25,22,44,41,6,14,42,25,46
7017,53,13,89,68,14,37,14,106,58,19,57,59,64,40,157,13,16,49,62,0,13,51,26,42
7018,55,17,61,29,3,54,13,69,41,4,40,54,84,44,151,23,22,46,60,4,15,33,34,56
7019,47,3,102,33,1,10,13,49,42,3,40,40,37,27,106,8,32,27,103,0,6,29,20,62
7020,42,11,54,37,9,48,20,60,51,12,35,55,58,30,110,11,19,30,51,2,2,31,25,37
7021,52,17,86,34,18,35,32,27,77,19,35,47,12,25,113,14,23,26,56,0,16,50,28,39
7022,63,18,112,44,12,51,10,71,42,9,64,58,47,44,160,19,33,39,91,0,13,41,12,64
7023,107,23,55,24,4,94,6,85,46,23,56,105,86,45,187,21,49,69,107,0,28,36,31,79
7024,89,5,56,38,0,41,43,47,52,6,56,59,13,44,143,17,19,34,78,2,0,33,27,66
7025,46,26,68,37,8,27,24,41,31,11,53,56,49,37,114,12,22,39,58,0,10,26,33,47
7026,50,16,28,29,6,41,29,26,42,9,33,44,41,15,87,6,3,42,27,0,10,23,20,21
7027,93,19,88,82,0,80,0,117,91,0,60,101,95,65,199,27,48,97,113,9,33,46,75,85
7028,50,9,54,29,21,0,8,49,42,6,26,46,54,19,68,7,23,35,57,2,8,8,18,47
7029,71,24,82,28,0,34,22,65,52,10,49,62,47,38,140,16,19,65,82,0,21,40,45,44
7030,50,13,55,25,12,24,7,39,23,10,34,34,14,25,132,8,20,37,67,2,12,11,19,45
7031,72,20,89,61,13,35,6,35,41,12,31,92,49,39,175,11,45,77,111,2,15,42,54,60
7032,47,26,69,37,6,29,9,34,46,13,33,48,78,26,100,4,30,82,73,2,21,48,17,51
7033,45,23,94,34,12,34,17,69,63,10,27,60,64,22,147,5,28,83,71,2,12,45,17,28
7034,66,21,85,31,3,55,53,51,63,15,62,64,61,10,161,30,29,47,55,4,20,27,32,56
7035,42,14,64,28,10,30,16,40,36,11,26,57,42,31,127,13,25,48,50,0,8,25,34,45
7036,48,12,53,27,14,41,43,55,39,19,34,37,51,22,93,9,13,45,37,0,9,28,13,42
7037,52,24,82,26,11,38,15,48,55,7,30,56,52,24,140,16,28,56,57,0,11,36,19,27
7038,81,21,69,51,8,56,1,59,57,11,60,71,48,35,152,26,23,58,93,0,26,0,26,70
7039,37,12,114,47,15,51,11,81,52,8,45,65,67,19,104,25,45,29,118,0,13,29,38,91
7040,82,41,90,49,1,63,3,73,48,4,73,66,89,57,131,12,30,38,106,2,29,29,53,94
7041,63,16,54,33,14,42,6,77,65,17,34,58,35,20,117,8,19,16,79,4,13,30,23,49
7042,55,6,73,31,14,41,16,56,52,13,39,68,44,35,128,20,47,52,72,2,13,17,53,59
7043,48,12,90,25,7,62,14,42,51,11,63,72,92,40,118,27,14,68,81,2,14,23,46,28
7044,99,18,197,28,0,4,11,78,77,1,43,66,26,26,151,15,40,18,134,0,15,23,26,95
7045,54,11,66,20,0,39,11,49,23,1,17,36,37,21,112,12,32,34,103,0,9,24,11,46
7046,53,20,80,40,17,56,37,73,76,15,40,74,59,17,167,4,28,55,99,4,9,42,54,7
7047,70,25,102,54,5,78,79,90,79,18,52,101,78,31,178,11,28,75,82,2,17,37,40,64
7048,76,19,134,28,14,68,34,101,91,5,68,66,76,39,194,18,27,46,74,4,41,33,110,66
7049,51,27,111,35,6,30,26,100,59,11,47,47,35,40,189,24,29,28,150,6,22,62,62,62
7050,48,33,117,80,25,46,20,61,64,7,30,64,39,57,198,8,28,42,136,2,12,49,22,114
7051,48,4,48,35,6,47,11,51,39,1,32,30,40,15,112,10,4,17,113,0,18,31,27,52
7052,66,47,125,65,6,90,11,123,103,0,39,121,125,71,211,22,31,101,158,6,29,30,71,62
7053,33,12,59,31,26,27,39,41,67,3,37,53,49,30,117,15,19,64,62,0,24,47,34,42
7054,94,35,0,61,0,99,35,57,36,12,30,100,42,16,214,10,30,42,83,0,22,57,45,82
7055,67,14,190,58,28,45,7,80,62,13,48,79,62,48,194,18,14,31,148,0,35,55,30,72
7056,71,22,56,36,0,25,15,59,63,13,39,36,59,30,164,12,30,39,64,2,14,19,9,59
7057,50,20,101,26,3,45,6,56,51,11,39,35,69,31,157,20,25,42,75,0,11,31,48,55
7058,55,18,38,18,11,47,0,40,59,13,69,72,53,25,125,15,18,36,64,0,15,24,19,28
7059,53,38,96,61,15,61,14,77,43,18,62,87,90,11,239,17,24,58,119,4,26,64,47,79
7060,48,23,33,14,4,36,5,36,48,13,43,42,51,37,71,11,3,56,41,2,11,36,20,42
7061,68,14,221,71,34,36,25,57,122,13,22,88,103,42,248,14,52,34,245,4,13,57,70,130
7062,56,25,23,6,10,26,1,38,44,11,34,45,54,26,51,19,16,16,73,4,6,19,33,37
7063,48,7,45,10,8,37,3,32,56,7,32,59,45,21,118,8,12,33,47,2,14,39,30,36
7064,57,13,108,14,11,53,7,64,51,1,47,42,52,20,175,11,24,25,105,0,16,53,28,63
7065,44,16,116,36,33,45,4,56,55,7,37,72,49,39,211,7,21,32,197,2,13,39,14,58
7066,55,24,44,20,5,36,0,49,49,9,26,55,27,20,86,15,9,36,51,2,9,30,20,46
7067,46,13,88,29,14,52,2,41,47,8,37,61,45,31,148,18,12,26,136,6,15,45,37,58
7068,49,25,67,25,20,59,7,80,29,3,37,22,68,25,151,10,12,39,72,0,15,19,32,36
7069,16,32,22,24,1,9,25,37,3,9,34,68,55,36,130,13,20,52,57,4,10,29,35,13
7070,68,24,21,24,3,51,33,61,71,23,71,83,80,36,145,20,13,66,72,10,21,48,29,71
7071,54,31,137,23,1,49,3,115,56,12,38,54,42,43,178,11,23,38,130,4,29,36,62,72
7072,53,8,55,31,20,27,1,32,40,2,30,44,44,33,148,21,29,41,104,4,9,39,15,54
7073,67,19,52,20,12,56,57,57,17,9,46,70,36,37,138,15,5,53,69,8,22,25,20,54
7074,44,43,117,48,0,1,19,65,114,0,73,94,91,35,234,40,55,124,115,6,28,58,20,95
7075,187,59,211,133,34,105,49,223,208,48,151,196,148,102,405,62,108,166,176,6,79,135,186,163
7076,39,16,40,21,0,50,33,50,50,5,54,55,48,31,110,19,18,64,53,4,12,26,36,43
7077,32,13,71,19,24,30,3,44,47,15,30,65,27,37,116,20,33,62,110,4,14,34,6,44
7078,39,10,63,23,9,51,4,63,38,6,42,37,37,28,109,26,16,56,62,4,7,24,34,47
7079,63,13,92,27,13,49,9,83,63,1,42,57,68,42,113,20,29,51,71,10,30,40,29,64
7080,65,16,64,22,3,51,19,56,51,3,33,69,63,29,138,7,36,58,34,0,6,36,24,32
7081,77,28,102,19,28,55,6,78,43,13,36,46,20,31,154,19,30,49,116,0,24,50,42,46
7082,87,30,155,38,4,55,13,53,89,4,78,86,81,61,256,28,16,79,143,2,15,44,63,69
7083,103,15,139,23,44,28,1,61,101,2,32,60,25,48,334,9,49,20,256,0,20,117,30,146
7084,28,15,67,2,11,21,0,56,16,6,19,39,34,34,84,14,1,34,55,0,13,31,15,31
7085,67,34,59,28,12,70,11,75,85,13,48,74,79,43,223,11,37,42,126,14,14,41,70,58
7086,76,33,117,30,20,64,25,75,70,17,65,87,89,39,217,8,46,69,125,10,23,36,86,59
7087,63,19,27,11,3,26,3,30,17,4,24,26,22,18,108,9,20,33,69,2,5,37,22,35
7088,79,34,73,12,20,64,19,59,37,8,44,26,48,58,164,14,30,44,116,0,14,39,25,82
7089,75,46,135,39,16,92,38,103,108,28,88,92,132,52,180,24,50,91,149,20,19,71,80,98
7090,70,21,60,23,18,44,14,57,38,19,34,41,47,45,113,13,13,27,107,0,9,18,20,37
7091,66,14,52,14,1,35,4,25,28,10,29,62,50,36,125,11,21,30,82,2,15,23,26,48
7092,62,22,63,21,16,70,25,51,48,1,33,74,62,27,122,1,31,71,56,2,33,21,21,63
7093,44,20,67,12,4,30,4,27,29,1,26,19,21,14,104,10,14,24,65,4,8,23,24,46
7094,30,25,52,28,0,46,47,52,38,5,50,63,55,18,116,13,31,60,60,20,11,37,29,31
7095,51,12,108,35,24,24,1,38,55,7,31,46,38,28,147,13,27,12,74,0,15,44,14,49
7096,48,13,88,33,15,72,7,50,39,2,36,45,79,38,145,6,23,37,86,14,10,42,22,65
7097,59,4,80,43,9,58,11,66,32,8,29,53,71,31,183,12,41,34,81,2,16,29,33,62
7098,29,19,47,22,16,36,2,21,34,11,23,27,37,37,68,4,23,36,40,2,7,39,45,30
7099,58,50,130,45,18,83,60,90,61,11,105,70,109,56,242,26,34,76,176,12,17,50,54,68
7100,65,17,78,47,11,68,3,77,65,13,49,89,66,35,158,15,30,84,98,8,20,44,32,71
7101,28,21,64,14,0,52,22,59,39,10,29,52,48,31,109,3,34,47,66,4,13,12,9,52
7102,67,2,79,40,17,48,2,71,45,16,67,81,58,40,114,14,35,40,92,20,17,34,35,89
7103,55,32,133,44,20,76,16,86,98,14,69,119,84,48,195,28,40,113,110,10,40,53,41,90
7104,54,17,119,34,12,35,12,61,41,4,38,54,64,32,198,18,40,29,131,4,13,72,5,70
7105,48,8,40,37,6,22,5,50,43,7,31,29,30,28,146,11,10,24,70,0,4,25,26,48
7106,80,35,98,34,13,64,8,71,77,24,60,74,61,48,111,18,26,71,96,6,9,46,49,69
7107,66,21,69,31,18,35,48,70,47,13,50,56,31,13,124,24,22,45,58,7,20,43,20,62
7108,116,35,168,0,53,83,11,96,108,4,58,97,90,32,281,26,50,69,154,16,18,69,63,99
7109,52,12,129,28,14,86,1,51,66,3,43,70,47,31,113,13,33,46,120,6,16,36,33,70
7110,106,14,145,70,41,94,8,37,103,12,94,111,104,58,206,31,53,116,91,20,27,46,60,85
7111,82,30,89,55,22,55,43,43,77,13,53,77,67,45,159,15,9,36,111,4,21,50,60,70
7112,48,24,56,34,6,46,23,54,60,10,22,37,65,41,64,15,18,43,50,5,5,35,22,43
7113,30,20,54,29,8,41,39,42,50,18,42,44,45,29,117,10,14,55,28,2,18,33,15,42
7114,44,29,95,49,14,66,16,60,64,15,42,61,84,50,127,17,26,93,54,12,9,51,51,63
7115,67,32,86,33,14,29,42,66,44,1,53,53,65,25,139,15,21,49,47,6,22,41,4,47
7116,35,27,32,14,9,29,38,50,36,8,48,57,43,23,114,1,20,38,56,2,15,31,39,25
7117,119,24,132,85,25,68,6,93,57,4,47,59,57,72,310,24,31,53,99,0,18,47,32,83
7118,59,20,121,40,25,48,9,58,40,3,28,54,26,13,127,4,17,23,90,0,16,27,36,41
7119,69,27,120,21,27,65,8,62,59,0,96,90,84,39,229,19,28,68,146,2,33,70,77,59
7120,66,23,88,40,6,37,9,51,66,14,31,67,30,43,149,8,48,46,100,0,13,43,14,68
7121,60,12,66,29,10,48,36,24,26,12,51,53,50,31,72,11,31,56,67,4,18,27,51,60
7122,48,18,67,35,0,39,13,44,53,17,31,46,48,34,125,11,22,45,60,4,17,29,14,39
7123,67,6,63,28,5,40,18,69,55,8,31,88,62,24,149,10,23,42,64,4,13,24,24,68
7124,54,39,79,35,15,59,6,70,50,22,55,77,58,47,137,19,38,69,99,12,20,49,69,65
7125,49,23,123,39,4,46,12,38,39,0,33,43,37,31,145,9,13,25,78,0,21,34,34,42
7126,53,26,125,52,13,19,21,94,33,0,38,43,73,48,210,5,20,46,137,2,13,40,40,68
7127,40,19,45,25,6,29,23,30,38,13,33,29,42,28,73,11,9,35,41,0,15,23,26,42
7128,120,26,134,99,19,72,10,151,46,9,61,86,77,87,215,37,53,47,141,4,16,54,88,106
7129,50,11,66,29,33,41,18,56,26,9,28,29,51,21,126,2,10,39,65,0,9,10,29,34
7130,71,27,118,46,7,39,4,44,88,7,30,73,71,46,100,12,15,44,100,2,13,45,52,74
7131,50,11,34,26,13,35,22,56,59,8,34,52,49,30,109,15,7,44,76,6,8,25,45,38
7132,60,21,75,48,18,39,2,61,50,1,26,56,34,7,113,8,11,13,114,0,10,50,31,63
7133,45,8,45,34,18,40,4,44,37,4,25,48,35,14,110,12,9,35,60,6,10,28,24,42
7134,59,5,38,33,3,49,14,63,47,17,40,44,75,28,132,18,26,54,43,2,7,36,24,36
7135,48,30,92,34,17,55,46,68,98,15,96,88,61,33,214,29,20,112,80,16,31,49,55,78
7136,53,9,45,34,9,39,17,27,53,6,48,60,35,28,64,9,16,44,48,0,11,25,29,45
7137,40,14,56,22,16,35,13,56,46,0,40,37,40,32,112,9,12,41,55,10,11,15,10,23
7138,43,23,61,4,18,46,10,77,32,15,37,71,76,45,128,11,9,58,99,0,18,29,56,55
7139,50,23,86,5,22,66,13,38,28,2,37,64,54,44,161,22,20,41,104,2,13,8,41,4
7140,90,45,146,14,0,63,17,93,57,3,65,50,65,56,234,21,30,67,116,2,32,53,41,65
7141,70,10,47,2,14,33,9,73,17,2,29,40,40,35,163,13,15,45,26,2,6,20,31,56
7142,48,12,55,7,7,40,5,30,37,2,24,26,32,27,160,1,14,8,150,6,11,21,10,52
7143,27,21,65,2,6,22,8,27,42,3,45,49,60,27,143,18,14,35,48,4,20,27,25,38
