,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
7358,70,9,94,50,7,51,27,88,84,20,57,64,79,46,157,8,37,70,60,2,26,53,40,49
7359,62,15,37,48,6,26,17,74,38,3,43,41,59,33,118,8,31,41,69,0,3,21,28,75
7360,58,22,73,27,4,50,27,90,82,9,72,58,67,30,140,10,26,60,51,6,13,31,43,52
7361,28,4,103,30,5,23,4,78,92,2,23,46,20,28,184,2,23,41,106,0,10,63,16,81
7362,77,8,93,75,4,23,10,67,104,11,25,55,56,39,235,2,48,63,120,0,9,37,49,78
7363,71,33,166,54,12,82,47,131,89,29,73,101,75,54,158,2,36,89,115,4,19,55,74,90
7364,39,14,94,53,14,43,12,61,75,3,23,48,46,8,119,0,38,73,84,0,6,42,20,58
7365,115,30,117,62,13,62,33,132,102,27,74,115,92,56,243,4,42,143,150,2,26,54,41,70
7366,82,21,92,49,10,67,19,75,64,5,56,74,91,38,192,5,34,91,159,14,19,33,41,87
7367,42,14,174,59,7,51,8,86,84,28,45,71,44,25,196,8,32,73,178,6,10,42,35,90
7368,55,13,44,30,6,51,10,75,34,6,36,44,55,21,122,5,31,53,57,0,15,28,21,63
7369,74,12,157,61,8,40,10,83,64,2,29,52,41,66,221,0,17,53,117,4,9,23,54,72
7370,115,20,214,70,16,99,5,145,67,0,80,79,96,64,313,2,34,100,178,6,24,65,67,89
7371,43,15,121,41,10,98,13,107,48,5,50,58,92,31,205,3,48,67,121,8,21,17,49,49
7372,60,12,64,54,9,58,28,99,41,21,47,45,68,26,171,0,41,69,89,8,28,47,35,54
7373,68,15,67,34,17,45,14,69,46,18,67,76,61,34,144,2,25,59,87,0,16,34,46,48
7374,62,33,94,45,13,75,47,101,77,32,70,130,82,41,171,6,44,59,49,4,34,42,41,59
7375,57,12,99,51,8,84,28,113,42,6,80,60,73,50,223,7,33,110,99,2,9,30,64,69
7376,36,16,12,15,7,43,39,52,43,15,38,61,47,19,104,7,22,58,48,0,14,34,18,37
7377,44,9,88,50,2,22,4,60,28,2,29,37,41,23,147,6,18,41,98,0,10,26,17,55
7378,66,26,96,41,10,41,17,59,47,14,27,38,47,22,141,4,17,51,61,2,14,38,39,51
7379,48,12,44,26,8,55,17,62,44,6,39,55,50,30,92,2,25,58,53,4,19,38,25,46
7380,112,59,182,86,25,69,63,192,142,36,119,118,137,81,264,14,58,127,165,19,48,82,137,133
7381,65,11,154,46,7,105,12,66,43,14,38,33,28,44,213,4,37,32,113,3,6,33,61,69
7382,91,23,113,75,21,52,36,85,71,27,50,64,51,40,226,11,35,127,143,0,19,63,20,75
7383,73,30,129,52,10,83,39,92,90,23,87,59,84,62,133,3,59,141,128,6,40,77,69,102
7384,65,41,70,46,14,33,42,81,79,12,45,63,62,37,152,7,39,105,60,2,32,34,90,60
7385,37,7,44,38,12,40,3,77,39,1,38,47,26,34,111,3,47,109,92,0,22,35,33,74
7386,54,13,167,50,8,47,3,81,58,1,31,53,36,45,239,1,20,96,137,4,20,45,48,62
7387,79,18,126,48,8,76,21,149,89,24,78,78,97,48,225,12,14,122,91,7,16,58,107,64
7388,54,12,57,26,3,46,22,30,43,2,51,54,30,33,79,5,24,78,45,10,19,30,38,28
7389,36,11,41,21,5,24,26,61,43,20,48,52,33,28,80,5,24,63,51,2,15,31,50,41
7390,57,7,187,69,8,18,2,82,54,4,15,26,28,30,149,0,41,156,209,2,9,40,14,75
7391,122,28,134,62,14,86,6,84,16,4,47,74,56,63,134,1,83,12,156,0,25,59,86,87
7392,86,16,54,31,9,22,26,118,40,10,29,81,59,61,137,11,20,92,86,14,24,15,45,67
7393,94,50,60,76,20,125,80,153,131,24,84,134,137,62,231,9,74,204,169,0,40,33,145,115
7394,66,19,82,52,5,61,15,93,52,4,57,56,81,51,159,5,35,119,113,0,15,35,55,53
7395,115,38,144,70,7,66,63,139,49,25,75,75,115,65,193,9,48,161,109,2,34,77,56,89
7396,105,31,177,19,25,64,20,100,27,5,52,79,113,33,289,0,96,198,223,2,27,56,79,69
7397,113,39,132,76,23,85,44,150,99,32,82,149,125,37,285,16,39,117,119,7,38,49,113,96
7398,56,3,147,56,10,62,13,79,24,4,52,44,56,35,67,10,36,60,102,0,35,21,64,41
7399,59,14,128,50,11,36,12,66,46,15,30,62,46,25,116,9,36,28,141,0,11,63,38,78
7400,67,23,190,86,14,85,32,163,78,16,109,129,128,73,256,11,79,82,150,0,47,83,116,115
7401,103,40,132,63,25,68,26,138,92,24,80,90,8,48,257,4,37,117,121,0,18,51,120,91
7402,63,17,62,24,11,22,36,76,39,17,50,68,60,29,123,8,28,60,76,4,26,32,39,52
7403,58,20,73,41,8,35,11,75,71,11,37,48,53,39,177,7,59,22,112,4,19,44,39,60
7404,117,55,183,95,21,76,39,179,141,52,96,136,153,77,290,7,68,76,166,4,42,49,109,123
7405,129,26,146,125,28,93,28,133,133,5,57,117,132,88,339,10,93,100,210,6,40,99,146,118
7406,54,7,75,42,6,37,4,70,40,2,21,55,31,50,139,1,31,30,76,2,14,42,34,55
7407,74,19,77,48,9,53,19,86,53,12,42,49,66,47,129,1,29,43,74,6,14,32,24,53
7408,74,6,256,92,7,31,1,54,82,5,18,33,33,34,224,3,48,34,239,0,6,57,51,108
7409,133,38,188,107,20,93,57,145,135,49,69,104,93,68,302,35,71,114,235,6,21,68,81,164
7410,68,11,85,43,0,31,5,71,37,2,43,42,46,47,103,2,16,21,73,0,23,18,33,50
7411,145,26,114,89,18,123,23,158,111,11,84,87,68,72,364,4,70,97,195,0,43,84,109,155
7412,53,15,50,29,5,27,37,63,36,8,33,65,44,26,95,0,12,45,74,0,10,29,21,34
7413,48,14,117,50,20,23,2,49,34,0,48,39,26,26,166,1,17,6,76,4,12,84,29,43
7414,110,29,130,69,22,71,27,110,110,5,55,74,73,61,249,2,93,84,250,4,44,31,82,101
7415,65,14,64,41,4,3,6,88,42,1,39,68,54,33,131,6,37,48,74,2,12,45,27,59
7416,65,14,133,49,17,64,13,123,80,21,65,94,76,52,214,11,51,56,136,18,9,66,80,55
7417,53,20,81,48,12,35,27,93,74,12,61,55,56,43,140,6,31,78,89,6,22,25,41,64
7418,32,13,75,44,9,35,16,49,60,11,23,54,41,15,121,3,36,45,76,0,18,39,18,34
7419,55,25,149,41,10,62,24,81,42,9,40,60,69,32,194,2,14,50,168,6,22,28,38,61
7420,68,26,126,62,13,61,34,100,52,14,56,85,79,42,165,9,25,66,117,6,37,42,47,75
7421,53,24,79,64,13,56,21,95,88,9,61,85,86,40,155,2,50,92,106,14,22,35,75,72
7422,101,22,133,77,9,36,9,89,95,2,47,63,47,43,228,2,84,42,204,2,34,59,88,91
7423,74,25,105,47,8,55,36,105,62,4,81,59,95,47,171,5,24,66,96,6,31,36,70,66
7424,75,22,211,91,21,34,14,116,90,11,47,61,72,42,238,0,65,53,240,4,12,120,62,143
7425,26,7,116,37,7,38,7,61,33,1,33,44,44,28,155,2,27,22,114,0,20,25,39,69
7426,80,26,50,42,18,52,23,106,71,11,68,83,121,50,179,17,33,46,107,4,28,51,33,71
7427,241,70,234,161,32,165,127,275,149,30,128,234,191,139,559,12,130,183,180,4,77,99,261,187
7428,73,25,67,33,16,64,53,89,64,20,45,67,76,31,126,0,30,41,75,6,18,49,68,43
7429,66,13,75,36,13,40,21,91,59,10,62,54,63,32,129,3,27,49,66,6,15,39,49,34
7430,140,28,160,74,43,66,33,165,135,32,81,92,99,87,301,1,75,94,156,0,45,84,92,123
7431,38,24,115,47,3,65,70,96,66,16,66,91,77,20,172,10,36,69,90,20,24,41,74,83
7432,44,12,184,66,12,31,2,102,54,7,28,33,43,35,206,14,44,21,226,2,13,54,54,59
7433,69,33,95,37,10,61,10,71,75,16,62,83,88,37,135,6,45,58,100,2,15,30,63,49
7434,56,17,70,48,7,64,28,94,57,13,66,88,71,41,160,3,28,62,99,19,25,28,67,55
7435,38,23,71,18,8,41,18,85,42,4,44,40,66,39,165,4,31,52,87,2,28,25,45,66
7436,69,17,58,37,9,36,12,85,42,4,34,45,29,28,158,0,25,50,103,0,19,41,58,52
7437,86,27,70,52,20,41,32,92,75,21,47,85,72,38,164,6,43,90,105,6,28,7,28,59
7438,64,26,132,37,15,80,55,141,97,17,52,106,100,51,184,13,45,57,106,2,24,76,92,88
7439,102,29,244,134,26,76,32,120,135,36,63,66,138,100,316,2,124,58,197,12,52,106,94,155
7440,47,9,62,42,11,52,14,52,31,7,47,64,43,34,125,1,34,25,93,0,21,54,58,65
7441,38,5,109,47,5,38,10,78,50,13,36,28,56,20,158,7,43,23,165,0,5,33,45,75
7442,360,120,340,170,33,244,179,370,267,64,258,348,295,188,571,25,157,329,363,18,106,162,273,262
7443,66,7,94,30,13,35,37,58,61,19,22,33,52,32,138,7,22,38,77,0,4,38,69,63
7444,29,21,44,38,16,47,48,91,73,2,62,96,71,32,112,3,25,64,71,5,26,26,46,38
7445,89,17,307,95,17,46,8,140,63,10,40,46,84,72,230,3,91,46,241,2,27,96,35,56
7446,82,36,131,67,18,75,75,112,93,18,45,105,91,52,216,3,66,68,147,8,33,72,39,105
7447,79,13,117,99,22,47,3,93,64,8,56,33,43,69,140,4,48,24,182,6,28,69,83,109
7448,124,41,153,70,22,67,32,149,91,30,47,79,89,53,254,3,73,59,156,2,11,87,17,100
7449,53,24,45,27,5,41,27,74,37,13,31,54,36,29,79,9,20,36,58,12,13,34,38,19
7450,69,29,112,64,13,34,53,119,66,34,67,87,90,44,159,1,42,57,99,10,30,47,68,48
7451,36,9,69,13,8,27,5,33,46,4,37,39,44,20,125,4,35,23,67,0,17,42,15,44
7452,55,17,169,73,11,26,4,68,64,2,28,71,43,41,241,6,42,10,115,0,15,62,37,72
7453,133,23,157,79,1,82,23,146,123,18,52,80,89,40,278,1,59,77,141,2,21,82,123,117
7454,85,20,84,39,9,44,21,53,30,21,39,57,40,44,142,4,45,26,86,2,11,43,40,32
7455,100,46,252,71,11,39,15,165,102,7,45,107,72,72,232,12,54,47,236,6,32,113,52,104
7456,50,6,204,66,7,44,6,62,25,1,25,26,28,53,111,0,17,15,241,0,12,39,16,79
7457,65,22,81,45,7,43,16,75,66,4,22,61,76,44,154,2,31,45,76,0,15,35,30,54
7458,61,20,103,35,8,71,37,103,86,20,53,58,83,43,262,6,47,51,72,2,15,57,26,92
7459,92,38,167,61,13,73,33,155,127,29,58,105,87,82,304,9,44,60,175,2,27,86,99,95
7460,57,7,198,42,9,14,9,64,61,10,16,33,17,12,165,4,30,12,193,3,17,44,31,77
7461,139,33,152,91,9,82,17,170,120,9,76,48,110,52,290,5,57,107,185,0,37,62,95,82
7462,73,21,97,56,6,52,38,94,83,26,61,61,55,56,180,1,38,70,93,4,22,43,90,32
7463,65,15,81,42,8,19,6,110,45,10,28,40,46,36,171,15,41,15,86,0,9,51,21,66
7464,68,18,40,33,11,55,43,65,49,7,44,63,45,28,123,5,30,54,60,0,14,22,27,41
7465,35,15,90,45,10,40,19,96,59,3,49,29,76,20,117,1,21,56,65,0,17,40,55,60
7466,53,7,73,63,5,19,5,96,41,1,38,33,27,22,164,0,14,15,99,2,17,42,26,68
7467,129,51,156,57,15,107,38,142,123,9,107,119,119,78,166,1,64,84,188,0,50,62,104,126
7468,84,41,119,61,13,77,101,123,96,9,62,102,79,55,234,11,44,95,117,4,35,40,87,69
7469,73,34,83,47,10,83,47,111,63,17,64,74,77,39,156,1,38,68,64,4,28,31,47,79
7470,84,23,135,87,14,51,7,106,95,5,50,70,42,46,289,10,49,37,139,6,16,73,38,96
7471,43,17,132,40,7,34,4,64,67,10,40,45,68,39,169,3,53,42,184,0,21,42,45,67
7472,51,23,71,46,8,43,27,65,67,12,43,76,45,47,127,6,32,42,66,2,17,34,40,59
7473,109,7,187,124,7,51,16,127,120,12,30,91,74,60,350,10,47,77,189,0,19,57,60,118
7474,41,17,200,60,5,26,6,109,59,17,21,56,36,31,187,7,34,28,133,0,16,57,25,84
7475,134,9,336,125,12,135,6,193,53,5,130,139,88,121,493,10,51,50,295,4,32,89,59,109
7476,110,20,137,87,9,39,12,89,76,2,51,94,55,92,275,2,42,41,107,0,42,58,39,38
7477,59,13,43,24,3,36,18,45,39,6,47,39,42,25,122,7,17,43,55,0,22,23,31,45
7478,38,25,60,40,9,51,54,91,64,11,23,83,71,37,126,5,25,77,74,6,8,45,41,50
7479,78,42,54,38,7,56,36,88,41,15,63,86,67,31,111,4,42,66,68,16,25,22,71,54
7480,74,38,108,63,11,55,23,117,108,18,49,92,78,32,174,10,53,66,134,6,20,35,58,62
7481,53,17,99,46,10,49,16,70,59,12,38,52,65,28,84,0,35,49,79,0,16,30,71,55
7482,39,16,48,46,9,39,14,73,50,9,39,71,45,44,125,4,24,80,62,6,33,30,13,38
7483,71,21,115,50,8,61,13,97,61,7,62,58,53,45,172,6,42,50,93,4,33,54,91,58
7484,90,18,111,51,8,38,26,85,79,2,34,47,57,35,157,9,43,54,97,4,21,49,49,66
7485,59,19,109,61,4,55,42,87,41,11,60,57,71,54,178,0,42,77,83,34,23,32,60,58
7486,139,34,234,106,23,67,46,169,107,7,98,107,160,87,285,18,70,139,75,21,51,69,139,121
7487,94,23,132,51,26,79,5,132,58,5,51,81,79,35,214,3,40,88,125,8,15,47,70,86
7488,71,16,100,52,10,42,8,71,66,5,22,58,39,33,141,4,28,42,93,0,21,27,11,61
7489,76,19,85,43,20,62,31,65,66,11,39,52,59,37,147,9,27,60,91,2,13,50,39,53
7490,56,10,57,48,13,66,20,72,59,8,65,48,68,38,93,4,26,59,76,2,8,27,54,48
7491,87,29,296,102,22,65,20,166,107,15,97,85,113,102,310,6,69,119,224,4,43,87,89,181
7492,75,32,72,26,15,52,3,67,47,14,55,72,65,46,146,1,38,54,91,2,14,38,26,70
7493,55,14,79,56,12,17,5,40,71,3,42,46,44,38,172,2,37,42,100,0,12,40,21,88
7494,74,34,86,35,8,46,68,63,62,8,78,99,50,48,137,9,22,91,98,20,20,47,76,59
7495,38,23,70,48,12,21,25,118,42,4,43,49,75,58,189,5,21,44,56,2,31,39,53,64
7496,71,23,86,37,13,60,35,82,59,14,57,65,89,36,126,0,24,69,78,2,27,39,58,43
7497,69,1,134,65,4,47,5,84,18,0,28,39,38,44,237,7,13,14,172,2,19,50,33,93
7498,55,9,48,45,8,56,13,65,23,1,53,41,81,29,147,5,25,59,73,6,10,29,31,47
7499,84,30,183,89,17,91,26,155,78,15,82,84,124,75,294,16,78,63,175,4,36,73,61,117
7500,51,19,149,47,16,50,6,61,47,6,31,45,22,37,139,0,18,30,135,8,17,25,24,58
7501,82,31,160,38,9,38,21,107,67,0,59,90,97,46,230,3,56,39,193,6,10,45,44,64
7502,93,25,230,98,15,93,19,165,102,22,70,83,94,65,275,10,64,70,175,4,34,83,53,124
7503,92,57,221,69,10,40,18,85,90,29,54,80,62,72,292,9,65,54,157,8,46,68,77,119
7504,65,26,72,45,8,33,40,72,80,13,65,73,76,35,149,7,22,73,109,6,21,48,48,53
7505,55,8,105,45,9,58,70,108,44,19,62,104,72,30,157,13,35,70,102,12,26,33,39,61
7506,132,41,145,87,23,93,47,157,148,15,114,68,16,73,254,12,97,76,113,0,49,65,173,110
7507,77,33,166,72,21,104,19,160,92,51,100,108,145,30,295,3,66,91,127,14,24,93,105,104
7508,112,35,142,63,12,115,52,153,65,22,85,97,75,67,248,3,33,58,142,10,46,74,109,98
7509,49,17,109,33,18,58,47,97,79,43,55,52,86,49,154,4,40,83,68,10,23,46,40,56
7510,74,12,179,72,16,57,15,103,72,5,38,44,78,60,274,0,80,38,201,0,18,88,114,123
7511,79,30,108,39,19,77,37,100,68,18,59,89,81,37,139,9,34,68,91,2,26,43,24,62
7512,72,18,83,47,6,52,51,78,72,18,59,76,61,39,135,3,35,38,81,2,29,47,42,57
7513,149,24,154,83,20,91,38,190,158,25,45,141,86,52,319,0,60,74,158,0,25,42,142,132
7514,132,12,200,100,19,50,14,149,100,7,63,81,89,76,313,3,72,48,250,2,23,67,172,145
7515,76,32,171,52,12,67,6,106,59,14,66,65,86,45,199,4,35,57,145,2,33,55,66,70
7516,92,50,112,83,24,47,41,125,146,20,72,96,130,89,299,10,50,116,190,14,38,93,77,109
7517,52,34,69,36,9,37,19,67,66,16,39,47,58,35,157,2,19,54,75,2,6,29,41,51
7518,217,29,507,165,2,156,17,243,138,22,86,105,117,132,621,12,54,85,563,8,61,88,146,208
7519,78,9,119,75,17,30,6,62,35,5,39,34,47,54,170,5,27,35,95,0,20,37,77,61
7520,161,59,349,124,34,138,39,264,147,45,114,150,133,70,447,6,83,102,272,4,62,121,96,158
7521,161,72,168,120,48,126,55,277,143,24,153,148,114,98,438,5,36,182,176,14,22,95,92,169
7522,179,55,324,141,30,111,2,172,154,5,55,125,71,88,490,19,93,76,277,4,24,144,104,186
7523,119,35,205,87,12,96,8,146,52,10,74,79,68,61,280,10,49,56,268,4,54,76,65,97
7524,122,28,151,83,13,63,27,110,114,8,74,116,72,64,319,10,77,70,286,0,23,92,88,144
7525,122,34,170,88,18,70,27,174,113,21,92,147,94,81,310,7,61,142,159,0,45,98,35,103
7526,40,11,61,32,9,50,8,63,46,0,33,52,21,30,157,2,1,61,83,0,17,34,54,49
7527,78,23,128,40,13,65,13,132,34,13,47,93,76,45,165,7,41,98,126,8,37,61,82,79
7528,48,6,120,51,9,52,5,118,44,15,45,58,43,51,153,3,41,87,133,2,35,50,95,86
7529,202,67,225,100,45,164,66,191,136,31,154,173,164,125,395,19,75,220,192,14,74,138,127,146
7530,82,39,162,80,23,49,39,74,98,23,65,67,58,55,201,18,51,118,144,2,37,80,17,105
7531,140,43,127,61,9,98,130,180,76,14,126,177,126,82,300,14,38,171,166,20,68,43,117,80
7532,238,72,292,182,30,142,22,256,189,23,190,226,193,125,605,21,110,311,317,20,59,125,188,268
7533,73,39,188,34,17,58,50,123,68,45,68,91,83,76,210,11,59,122,160,19,18,74,54,72
7534,63,9,113,65,14,46,18,91,67,15,54,46,68,31,136,4,48,103,98,6,20,44,68,81
7535,60,19,135,53,15,86,15,88,45,14,80,79,84,18,181,2,15,70,127,20,29,36,62,63
7536,112,39,110,62,21,93,69,105,118,27,103,100,123,61,209,5,50,160,104,20,34,51,43,108
7537,114,37,106,62,22,48,42,90,69,19,80,90,106,60,159,8,51,68,137,4,26,86,104,78
7538,66,24,89,46,5,62,11,94,40,10,69,75,68,28,156,1,36,52,90,2,22,27,69,64
7539,84,11,184,31,7,25,2,94,46,6,21,34,33,28,314,1,48,30,335,0,13,8,65,65
7540,72,12,125,70,11,29,4,47,75,3,29,47,35,33,271,5,80,18,167,0,10,50,51,74
7541,145,29,155,69,18,52,76,138,131,26,98,118,75,81,292,11,61,93,199,18,52,75,108,122
7542,214,94,285,138,32,193,100,279,238,69,191,224,227,126,491,2,125,217,307,34,71,154,254,187
7543,157,74,225,100,23,152,91,152,123,68,132,195,185,93,365,13,63,180,204,26,64,100,148,134
7544,117,47,140,77,22,134,40,162,81,6,105,138,144,86,319,7,91,142,171,22,51,99,18,98
7545,169,79,209,97,24,154,55,238,113,19,158,128,166,76,359,12,92,140,164,12,69,109,142,122
7546,47,17,113,61,13,28,4,89,63,5,14,57,36,31,167,1,33,14,120,2,18,20,37,73
7547,61,5,188,74,12,10,4,78,53,12,16,33,33,19,220,1,66,24,157,0,7,65,31,47
7548,56,18,39,16,4,49,40,32,41,8,37,39,37,23,57,1,26,43,45,8,16,12,28,35
7549,68,3,163,97,19,35,16,90,95,7,30,49,56,21,194,0,50,29,188,0,9,86,78,73
7550,94,10,165,104,15,44,5,87,83,9,35,56,35,38,303,1,60,17,181,0,8,42,82,95
7551,53,4,81,46,8,26,2,96,31,3,41,33,51,35,149,7,42,28,102,2,7,19,79,82
7552,87,18,160,63,16,65,5,128,57,2,64,67,73,72,183,2,42,37,133,8,28,49,84,86
7553,80,27,88,33,7,69,28,95,55,15,90,46,67,26,148,3,42,71,122,14,28,47,77,54
7554,73,18,98,56,13,70,9,94,36,6,40,57,56,51,142,3,47,26,103,4,19,45,57,63
7555,124,15,160,113,16,69,34,140,82,20,67,77,113,94,221,3,41,58,223,10,46,97,142,101
7556,63,20,104,70,22,40,20,103,75,17,60,44,64,47,178,2,39,31,112,2,37,65,56,76
7557,82,8,131,54,7,43,8,145,54,18,69,52,27,41,230,3,51,18,128,2,20,57,46,132
7558,68,16,92,44,12,33,23,87,44,15,57,59,59,35,117,3,36,38,73,0,16,39,38,60
7559,75,35,108,69,9,56,40,89,72,12,61,62,54,30,140,10,37,67,90,6,18,31,69,68
7560,54,10,113,18,6,30,1,48,17,7,26,33,40,28,62,2,12,26,102,0,22,20,25,62
7561,43,10,75,37,9,28,9,57,55,11,15,36,35,43,142,6,38,24,83,2,5,62,34,40
7562,23,18,70,32,2,57,9,70,40,7,29,52,50,31,138,0,9,35,83,4,10,40,44,66
7563,58,27,63,28,5,24,45,76,67,18,39,60,64,30,124,2,35,37,57,4,27,27,43,49
7564,58,15,58,52,9,45,24,72,54,15,42,64,65,34,141,10,32,28,77,4,19,42,32,60
7565,92,38,95,56,15,50,46,113,83,23,71,116,51,25,216,1,49,87,94,12,42,51,120,32
7566,65,22,35,44,7,59,54,82,55,11,73,75,116,23,150,12,15,51,73,6,21,29,39,58
7567,75,7,122,46,5,28,16,101,57,9,51,53,57,32,150,11,0,44,138,6,30,45,21,66
7568,113,18,99,87,14,58,25,104,88,3,84,63,71,56,271,2,48,84,150,0,18,69,88,117
7569,97,15,111,84,5,83,9,140,60,3,85,66,71,71,192,0,59,45,162,2,31,57,84,108
7570,130,29,140,98,14,81,79,132,123,16,97,146,135,60,274,13,64,146,157,20,32,53,63,94
7571,87,32,127,79,25,69,34,102,86,29,48,98,81,58,189,15,55,75,101,16,28,65,49,61
7572,29,13,177,50,8,27,9,110,42,8,37,77,47,56,225,0,46,17,131,6,20,35,31,83
7573,105,20,192,94,11,96,22,147,81,14,77,107,114,84,262,10,70,75,193,8,29,88,111,108
7574,127,37,298,103,1,104,14,185,90,8,119,86,146,81,371,1,45,79,279,12,46,104,146,143
7575,76,21,174,74,19,58,19,125,145,30,65,124,90,73,295,6,44,53,172,2,22,75,68,123
7576,108,24,119,71,9,85,32,140,77,11,60,93,95,68,191,10,33,75,126,8,33,49,85,73
7577,47,17,136,33,16,62,13,99,84,29,57,87,69,70,212,3,36,35,77,4,23,33,38,86
7578,63,18,61,47,4,34,16,67,62,12,40,73,43,28,115,1,28,33,83,14,24,43,40,48
7579,54,26,73,51,3,56,49,98,59,15,43,48,58,29,134,11,22,67,82,12,14,29,37,37
7580,61,8,73,49,8,40,5,67,27,7,45,31,42,48,148,3,41,32,71,2,12,33,36,76
7581,63,15,66,44,13,35,11,78,55,5,40,54,68,43,145,4,20,50,82,2,21,39,17,33
7582,51,9,232,59,6,16,4,65,49,6,23,23,30,30,162,4,59,16,189,7,13,75,19,112
7583,122,33,160,63,14,62,64,155,121,29,70,62,90,64,332,5,75,72,151,0,33,82,82,75
7584,84,31,96,72,14,53,21,89,71,21,88,82,108,68,200,3,54,83,124,8,37,46,124,61
7585,126,37,200,75,21,123,106,183,107,22,133,154,139,59,246,3,93,117,197,10,33,50,38,98
7586,60,34,136,50,8,58,16,111,53,10,58,62,56,49,172,9,36,36,120,8,23,29,26,46
7587,52,24,82,47,9,39,21,51,65,2,66,75,6,23,138,1,32,41,75,0,12,35,35,63
7588,58,18,154,54,21,38,4,88,94,4,45,59,35,45,250,2,51,27,113,6,20,79,68,97
7589,82,26,85,67,12,44,20,75,78,21,61,54,72,45,172,8,30,44,87,2,16,49,58,54
7590,61,12,64,32,4,33,28,60,65,8,43,55,34,22,127,5,23,53,72,6,15,32,22,40
7591,142,25,132,98,28,96,64,215,141,54,86,102,139,72,259,10,54,76,164,8,26,67,81,120
7592,54,35,73,29,10,33,50,84,66,18,49,68,66,27,127,2,24,67,53,4,23,21,52,46
7593,139,59,152,100,18,83,41,159,117,43,114,143,137,86,253,5,83,147,174,4,44,100,61,124
7594,93,26,101,43,8,68,14,116,71,7,56,74,82,43,159,9,24,70,51,0,23,50,20,55
7595,112,39,143,73,8,63,19,125,96,8,46,88,77,78,236,6,51,83,159,4,27,44,56,106
7596,74,24,103,51,13,60,44,85,43,20,70,141,105,49,184,1,44,110,103,6,31,60,84,77
7597,81,20,81,54,11,35,35,91,62,18,38,66,51,38,147,0,36,37,64,4,22,41,74,56
7598,80,12,126,69,4,64,13,107,46,2,66,76,105,47,230,1,49,60,105,4,23,46,21,98
7599,68,23,91,50,8,59,28,99,60,15,74,91,95,41,148,4,30,60,94,2,17,52,72,77
7600,64,18,94,49,5,54,9,92,58,0,58,44,65,8,157,11,34,49,65,0,27,46,39,44
7601,131,65,230,108,32,131,25,211,141,35,85,102,89,104,393,8,102,95,213,4,66,131,97,162
7602,57,12,66,44,7,36,7,42,48,5,47,49,61,21,99,8,19,41,56,0,12,35,18,50
7603,49,3,79,65,9,14,1,55,38,0,15,38,30,19,158,2,21,17,89,2,11,44,40,53
7604,63,23,62,21,3,39,21,58,44,7,54,56,62,37,77,5,31,50,50,4,12,19,52,47
7605,58,26,47,66,8,55,40,81,29,16,70,73,39,44,131,5,32,74,42,0,32,45,37,82
7606,91,12,157,73,11,39,5,111,53,3,49,58,50,55,148,0,41,18,175,0,9,72,83,98
7607,130,17,111,63,8,83,35,114,47,4,70,93,73,43,201,1,62,77,100,0,35,39,58,70
7608,66,23,84,45,14,48,29,77,53,16,37,27,60,27,156,3,32,41,89,0,9,40,58,52
7609,86,29,75,43,8,71,69,70,46,15,59,82,64,37,155,15,22,105,85,2,32,54,44,78
7610,68,20,147,26,13,57,13,72,90,29,34,62,58,39,199,11,39,61,102,2,16,61,45,84
7611,45,14,96,44,4,34,8,75,45,2,42,32,19,31,146,3,42,23,79,0,19,33,53,72
7612,132,50,172,77,12,115,55,178,113,31,92,115,124,78,238,10,64,107,154,4,53,75,111,122
7613,170,35,189,85,21,97,66,211,137,37,112,163,178,89,266,3,59,143,202,2,52,81,148,122
7614,67,26,190,63,6,54,31,90,60,6,40,94,67,47,174,2,37,39,140,0,31,29,49,76
7615,45,22,83,42,15,40,16,84,62,25,54,48,79,41,98,8,16,54,78,14,21,42,70,51
7616,70,22,63,63,13,49,25,76,53,7,46,85,52,49,140,4,11,43,72,0,22,22,41,31
7617,123,42,145,75,12,72,23,114,81,8,83,104,88,85,285,8,32,85,154,0,45,64,85,81
7618,43,15,101,53,12,40,7,93,35,9,46,77,61,30,195,14,24,25,130,0,12,53,67,65
7619,67,21,70,35,6,35,32,77,32,15,50,71,51,42,101,1,24,88,76,14,30,23,25,54
7620,57,23,137,41,6,40,24,64,45,2,46,50,45,39,140,5,21,49,151,0,20,35,42,54
7621,54,20,72,35,4,50,6,69,47,6,38,52,56,32,169,5,30,25,140,6,20,39,33,39
7622,69,28,105,38,17,82,56,126,84,32,80,81,68,43,177,5,41,100,90,6,36,31,61,61
7623,102,32,119,46,9,83,46,116,82,22,62,99,89,61,223,11,43,59,119,4,37,52,9,76
7624,116,37,121,78,3,99,28,164,82,20,97,118,102,43,223,16,56,87,130,4,48,55,87,99
7625,70,17,56,53,7,62,14,74,50,2,52,53,48,33,81,10,24,51,62,0,29,17,45,45
7626,67,25,119,32,12,30,1,60,42,3,39,64,29,49,164,1,22,46,111,0,18,39,39,81
7627,99,9,108,71,8,29,13,102,61,4,54,85,11,41,182,1,42,58,78,2,18,34,45,56
7628,105,8,252,61,2,27,8,91,90,0,31,64,55,30,234,5,45,35,215,4,21,68,53,110
