,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
8204,25,28,100,42,18,71,23,48,38,18,19,63,71,45,105,10,43,32,111,10,23,37,75,59
8205,99,29,192,68,20,46,17,79,80,18,21,85,81,74,355,19,36,31,128,2,22,78,72,119
8206,41,38,104,43,4,71,43,44,79,12,32,91,55,38,180,15,29,55,72,16,31,55,70,54
8207,42,16,74,35,12,45,12,22,46,7,8,36,38,29,154,15,22,18,63,0,6,38,20,63
8208,56,20,69,24,24,53,14,36,77,0,24,43,55,45,180,23,27,56,94,10,11,34,47,58
8209,77,2,95,63,11,44,31,50,63,11,19,64,60,33,158,0,26,29,63,0,20,50,13,59
8210,36,32,47,23,18,32,8,22,60,14,21,32,63,28,145,8,16,32,68,2,16,31,18,55
8211,25,15,58,20,14,32,30,24,27,11,34,57,47,29,112,11,13,44,51,18,10,18,37,40
8212,97,16,145,53,16,54,12,64,64,29,29,45,93,54,239,15,20,54,110,6,38,38,70,76
8213,81,30,213,59,16,49,6,56,49,21,40,60,55,51,244,8,61,8,216,10,32,87,40,147
8214,24,10,80,21,4,36,10,33,36,13,21,40,33,36,99,7,22,18,72,6,22,35,27,33
8215,85,30,128,48,20,58,24,32,78,19,36,58,100,45,229,27,46,25,163,2,31,45,77,92
8216,72,25,158,51,21,47,8,52,77,19,12,60,54,45,209,25,23,33,129,6,13,57,29,67
8217,31,13,38,18,4,29,29,31,35,12,15,48,28,26,83,15,21,29,52,6,15,17,29,46
8218,101,41,124,87,22,73,78,53,107,41,38,108,112,63,225,21,52,83,123,17,22,66,96,101
8219,79,28,111,66,18,53,4,71,80,19,26,57,114,55,244,29,50,15,129,2,24,51,55,86
8220,75,15,125,55,29,34,6,42,63,3,19,61,44,56,259,13,43,10,129,2,27,63,51,99
8221,25,15,39,28,0,26,1,22,43,6,13,33,43,28,92,6,2,55,43,0,17,23,40,37
8222,73,31,109,60,19,61,5,73,84,9,71,80,84,48,163,13,28,101,135,10,28,69,99,94
8223,54,12,63,36,9,52,35,32,36,13,23,22,51,32,116,14,11,51,63,10,24,26,17,40
8224,51,26,105,37,14,46,50,52,70,12,35,91,70,38,168,19,27,64,83,12,32,62,54,99
8225,38,18,43,24,11,25,48,34,27,7,26,40,50,41,101,11,14,46,46,20,14,16,31,45
8226,60,16,47,36,1,30,14,28,41,6,17,48,49,25,104,16,19,64,60,4,25,24,23,37
8227,85,25,168,67,14,16,3,39,70,7,15,99,35,60,344,13,37,13,144,4,13,62,69,126
8228,26,10,91,55,9,47,19,54,64,6,13,101,68,31,89,13,45,71,105,4,6,25,94,68
8229,84,45,183,42,15,13,29,43,61,16,26,96,107,39,170,12,21,68,158,0,27,48,52,84
8230,95,42,113,47,19,69,56,67,80,19,28,123,111,43,223,35,36,91,115,10,27,43,92,93
8231,98,47,259,59,33,115,190,110,187,86,71,151,154,56,373,52,69,148,216,30,67,91,162,113
8232,38,13,40,21,9,19,27,15,60,21,20,45,26,29,85,8,14,21,47,6,23,30,50,64
8233,87,23,66,43,11,63,69,43,74,14,21,64,73,44,130,23,22,92,99,12,5,36,80,60
8234,67,29,88,49,8,60,40,43,65,25,41,87,71,30,162,9,21,57,74,28,28,53,78,47
8235,157,47,234,59,22,107,43,163,129,46,36,167,176,104,381,41,43,139,216,8,54,125,149,176
8236,59,8,158,36,1,46,8,35,38,9,14,42,47,29,160,4,7,9,111,0,11,46,26,77
8237,63,24,93,59,16,46,14,42,54,11,18,81,57,39,170,14,22,72,122,2,23,43,35,54
8238,76,26,121,64,14,66,27,42,68,31,31,82,84,47,193,26,28,49,113,12,27,54,45,109
8239,27,7,109,32,11,5,3,34,38,0,7,47,38,9,106,0,13,11,68,2,14,36,28,36
8240,128,27,178,108,27,75,86,103,209,85,30,164,145,80,328,20,78,64,194,12,23,85,190,107
8241,41,6,60,39,5,33,5,35,19,5,8,43,62,27,142,1,21,14,66,0,19,33,32,48
8242,38,3,41,31,7,26,0,35,26,7,7,35,29,20,96,17,9,16,47,4,6,32,23,47
8243,88,5,171,116,23,70,6,66,62,5,11,80,87,84,305,12,75,21,163,2,21,57,53,193
8244,59,32,100,40,16,50,39,36,61,28,31,76,100,30,127,10,27,54,77,12,22,55,56,74
8245,39,6,62,15,13,6,8,29,19,4,9,61,37,42,110,14,15,46,53,0,13,33,39,67
8246,60,23,112,45,14,67,43,45,84,17,52,97,73,44,199,13,30,66,75,10,29,33,89,47
8247,52,25,62,20,7,45,47,39,48,25,24,56,50,19,131,19,23,68,58,12,25,27,41,38
8248,90,20,84,30,6,48,16,56,48,8,28,49,34,55,143,3,30,52,74,2,32,51,69,42
8249,43,23,54,28,16,38,46,40,41,16,21,53,54,36,113,14,16,31,59,8,14,12,70,36
8250,45,27,45,61,15,49,6,35,63,6,38,48,40,35,155,19,24,50,139,0,12,25,91,86
8251,30,16,50,18,10,48,41,41,35,6,22,45,44,27,88,6,22,32,39,8,8,31,31,37
8252,63,25,63,38,9,69,45,41,66,6,17,71,73,31,150,18,26,73,70,4,23,43,36,53
8253,33,14,53,28,11,31,16,21,53,12,11,47,45,23,88,12,18,42,46,2,14,21,32,31
8254,57,18,88,34,7,36,15,38,22,7,13,44,43,34,148,7,26,35,70,2,22,26,28,57
8255,86,15,127,42,3,61,16,44,46,24,21,57,36,35,146,4,30,40,91,0,11,29,54,50
8256,90,18,187,79,18,107,4,69,75,1,11,59,64,75,318,12,23,27,156,0,43,50,47,124
8257,54,10,34,40,9,60,32,58,44,21,30,74,84,50,146,11,24,60,64,20,21,45,22,43
8258,53,30,71,40,5,60,43,55,53,11,31,70,87,47,160,10,23,66,58,2,23,40,44,43
8259,60,29,56,51,21,40,21,48,59,26,31,55,57,34,169,16,28,54,77,8,21,39,61,80
8260,30,11,57,50,14,25,4,13,58,7,8,19,28,19,79,13,23,5,74,2,18,32,20,39
8261,172,62,403,139,32,117,12,167,144,29,42,159,181,104,651,46,93,68,344,0,88,186,174,237
8262,88,27,111,73,13,46,10,41,56,12,20,73,106,33,267,12,29,35,103,2,30,66,84,106
8263,73,33,72,24,17,39,48,49,64,18,27,49,13,39,104,17,28,72,74,2,29,37,71,43
8264,64,34,116,42,15,57,12,50,65,36,29,77,86,49,165,19,16,29,128,6,24,63,67,62
8265,61,17,114,67,11,108,10,30,20,16,23,78,65,59,152,25,24,49,54,4,21,31,67,75
8266,72,13,127,44,11,42,38,61,51,4,6,58,63,25,195,10,15,12,44,0,11,48,37,74
8267,40,7,117,30,13,40,6,45,35,7,10,50,38,22,132,5,25,9,105,0,11,43,24,69
8268,71,27,120,31,12,75,46,67,63,23,18,81,79,63,217,20,32,49,114,2,26,15,62,116
8269,77,19,91,47,5,62,33,42,70,3,24,72,78,25,198,23,27,26,58,6,14,15,38,63
8270,62,13,73,37,8,34,47,38,67,15,25,77,63,37,122,14,20,45,69,2,26,48,27,51
8271,53,6,114,18,4,29,4,29,26,6,11,23,35,26,146,6,36,10,113,4,8,41,23,42
8272,142,31,197,93,23,98,20,57,138,21,25,135,104,85,362,12,60,65,192,6,56,84,56,99
8273,45,15,91,60,7,32,7,49,71,9,10,43,56,41,163,20,29,31,91,8,24,53,42,79
8274,113,48,251,70,19,75,24,84,116,50,35,112,98,66,307,32,57,40,192,6,33,89,94,106
8275,53,26,75,34,13,84,66,75,64,10,33,59,68,29,111,26,8,74,83,0,20,51,24,43
8276,43,11,61,30,8,40,15,25,46,4,15,47,37,25,102,7,9,37,47,10,6,31,51,44
8277,66,25,94,43,12,51,16,40,57,16,18,45,61,29,113,15,22,34,92,10,23,35,39,50
8278,33,18,77,47,6,31,15,53,40,7,19,58,51,25,138,11,33,9,71,0,12,23,25,52
8279,44,20,49,31,12,26,6,25,49,6,5,44,45,24,80,11,20,4,40,0,2,28,57,60
8280,52,19,66,32,7,53,42,43,63,22,17,53,67,30,123,16,17,45,73,7,8,33,48,32
8281,45,16,89,36,4,53,17,32,32,21,16,57,66,30,133,13,30,16,78,0,18,18,32,70
8282,56,28,184,54,13,58,1,73,75,30,21,75,67,51,233,22,32,38,122,4,24,45,67,77
8283,71,9,72,37,18,55,26,51,44,7,25,59,57,32,169,9,27,51,66,0,6,41,45,54
8284,54,21,87,34,10,26,8,38,39,29,10,13,67,17,154,9,25,8,126,6,3,45,50,31
8285,54,28,62,34,2,45,31,38,58,23,32,88,56,49,142,18,34,38,73,4,21,45,22,37
8286,63,12,104,66,12,56,30,52,38,13,26,89,83,52,193,19,22,79,109,6,19,27,51,99
8287,25,27,44,31,8,36,33,35,23,14,16,51,20,27,83,10,11,29,47,8,13,20,49,33
8288,60,17,179,59,8,35,12,45,96,8,14,47,54,31,177,13,33,9,166,0,19,46,69,41
8289,55,11,87,64,14,31,7,44,32,1,16,46,74,27,161,21,13,44,117,0,19,34,38,76
8290,52,24,153,62,13,50,26,69,82,29,13,72,77,40,156,18,30,27,173,4,31,45,76,72
8291,71,20,73,62,8,35,14,50,99,10,10,66,61,53,184,2,18,27,157,0,15,37,18,85
8292,50,6,39,23,6,30,26,22,37,8,23,44,29,28,124,15,12,53,59,4,14,29,33,42
8293,19,5,51,17,5,16,13,27,38,3,5,47,19,30,101,5,11,22,47,2,8,24,24,27
8294,86,32,126,77,21,78,27,44,97,15,31,99,83,50,194,23,52,83,134,8,29,69,92,70
8295,84,25,145,83,27,55,65,51,141,20,14,108,96,73,286,20,36,69,177,2,22,96,68,102
8296,101,42,157,76,28,76,32,91,117,16,23,129,146,92,269,30,65,80,163,10,25,51,86,112
8297,75,13,79,53,11,72,23,60,56,0,23,76,55,11,141,10,18,58,96,2,22,37,82,75
8298,61,13,333,92,16,5,4,56,193,7,8,92,18,37,258,11,50,14,555,0,12,73,26,94
8299,53,11,0,32,13,20,4,20,91,1,9,66,46,28,89,23,33,41,102,0,25,22,57,58
8300,91,32,425,66,26,100,48,123,191,12,41,154,189,94,290,39,64,85,150,2,44,76,161,161
8301,44,20,86,10,10,31,9,57,55,8,22,82,58,51,116,20,34,69,79,6,25,46,35,75
8302,50,12,43,18,5,41,54,39,50,11,25,71,39,27,107,8,17,47,72,2,18,22,65,31
8303,42,29,104,39,7,50,44,45,43,17,37,64,55,32,156,10,32,40,118,7,25,52,53,47
8304,42,1,71,41,16,14,0,17,27,1,6,26,36,20,138,4,17,6,78,0,8,31,44,48
8305,39,8,58,37,15,29,19,29,45,8,14,39,46,24,83,6,29,22,62,0,23,31,22,31
8306,68,20,106,61,13,54,49,25,91,23,24,100,105,48,182,7,30,46,90,4,32,50,46,44
8307,30,12,116,24,5,19,5,30,70,10,4,28,53,35,130,5,18,3,136,0,8,45,12,64
8308,31,6,116,26,12,35,15,37,44,10,8,25,27,21,123,8,16,31,95,0,15,35,20,32
8309,57,15,105,42,20,49,19,59,48,11,19,60,73,43,136,6,18,53,122,13,27,42,52,84
8310,42,4,43,26,6,37,18,26,22,5,7,42,38,35,91,10,10,30,72,0,13,37,17,66
8311,84,8,71,40,23,46,18,34,48,16,17,61,41,37,116,24,26,49,64,6,12,25,45,41
8312,63,21,170,58,3,41,5,65,94,18,13,74,109,47,284,21,52,28,220,8,23,92,70,55
8313,6,7,37,30,4,21,14,19,21,10,4,43,57,21,95,14,1,36,47,2,16,34,15,47
8314,37,17,48,26,7,28,43,23,38,12,19,59,45,16,90,12,16,37,49,0,11,27,23,46
8315,64,41,102,60,10,83,8,58,103,31,37,130,186,53,199,34,43,92,120,4,43,56,72,88
8316,91,21,154,55,20,77,47,42,95,11,33,108,107,55,213,21,40,65,91,8,23,27,57,97
8317,46,11,108,48,0,42,10,42,59,14,21,48,40,33,131,17,14,66,67,4,19,41,57,75
8318,93,35,182,74,19,73,24,58,114,45,47,80,129,38,219,28,47,47,213,10,42,75,84,107
8319,90,32,149,72,31,67,5,50,145,26,29,143,124,59,300,27,58,148,182,8,54,74,85,135
8320,79,31,111,66,22,54,26,69,98,3,11,88,86,57,201,21,46,61,63,2,8,70,14,83
8321,57,17,77,37,8,36,20,39,48,10,9,82,50,35,42,27,26,90,58,6,19,0,4,58
8322,125,63,240,94,39,148,105,148,194,91,96,235,203,95,397,31,63,111,173,37,55,91,197,116
8323,32,18,44,30,8,35,31,29,57,11,16,47,32,35,127,8,19,55,49,0,16,32,26,30
8324,68,23,111,61,14,30,5,33,103,5,13,36,74,17,180,10,32,70,101,10,13,45,64,41
8325,25,9,81,29,12,26,4,27,42,5,7,34,21,14,91,8,15,41,59,2,4,32,23,47
8326,51,27,156,66,14,77,41,35,97,30,40,91,100,59,184,10,43,22,113,0,39,49,74,104
8327,64,17,160,62,19,62,5,75,70,15,32,72,66,55,287,10,49,16,272,6,22,82,101,127
8328,71,22,167,72,18,74,5,34,99,18,23,65,65,79,222,20,33,52,167,6,44,58,86,134
8329,116,41,259,98,25,157,48,73,116,59,40,131,156,68,396,23,72,59,207,14,26,109,115,149
8330,52,6,147,47,11,87,2,33,53,8,11,22,48,40,196,11,32,67,160,2,22,19,57,81
8331,48,12,61,20,5,37,4,33,43,2,10,35,32,32,104,8,15,42,35,0,14,22,20,55
8332,38,31,156,67,20,83,20,27,96,11,29,40,100,46,241,0,27,60,142,2,18,72,91,74
8333,59,20,55,19,15,31,39,38,60,11,21,59,41,25,101,19,22,72,45,4,16,30,58,27
8334,35,8,63,53,1,63,11,34,47,3,7,49,32,44,198,4,29,26,53,0,10,33,16,48
8335,28,19,70,35,6,51,5,39,17,8,9,35,28,31,136,11,12,40,58,0,8,34,11,47
8336,64,18,57,43,18,40,38,34,72,24,29,64,70,22,148,10,25,46,54,4,21,44,34,44
8337,61,22,70,34,10,75,30,46,52,25,22,49,56,31,122,14,20,47,68,0,14,41,63,63
8338,145,58,322,141,12,252,28,113,155,11,70,188,225,105,590,33,112,258,407,14,81,77,49,228
8339,44,25,204,55,8,106,4,61,33,14,22,51,88,67,277,22,37,35,159,2,21,68,94,106
8340,41,19,70,18,2,43,39,34,54,27,21,66,70,31,131,12,24,57,51,2,19,38,18,70
8341,49,15,34,33,3,32,59,18,47,19,21,57,39,31,97,9,18,47,60,4,10,18,30,31
8342,90,24,108,54,18,57,11,45,89,10,11,45,55,50,203,10,24,98,117,14,32,43,65,62
8343,66,9,109,58,19,49,2,40,4,2,21,63,50,37,171,25,23,49,116,4,17,27,71,72
8344,38,11,68,36,6,40,28,27,61,5,18,62,59,32,101,13,27,46,60,0,16,46,32,34
8345,161,46,163,69,22,125,97,96,118,25,55,128,128,73,265,45,47,166,156,22,55,80,175,122
8346,56,27,95,35,13,49,11,21,48,6,13,57,45,34,133,16,30,68,65,8,19,50,24,54
8347,52,14,64,40,4,72,9,15,44,10,11,36,39,35,92,9,18,62,61,2,11,29,22,53
8348,74,22,94,42,15,22,46,45,79,21,22,72,75,33,177,18,25,67,80,8,23,38,35,69
8349,54,11,105,31,14,41,8,27,63,2,6,57,43,24,160,13,12,52,174,2,6,34,9,49
8350,44,16,81,29,14,52,18,34,37,31,21,57,55,45,123,16,29,44,60,8,28,46,28,43
8351,53,9,116,45,9,32,24,43,38,10,17,57,52,45,68,12,9,24,115,0,20,27,39,61
8352,51,6,81,29,6,37,22,41,48,9,5,49,50,11,130,3,14,9,78,2,16,40,25,70
8353,77,42,148,55,13,67,36,68,90,30,41,120,103,47,222,21,58,74,112,15,33,76,114,96
8354,25,12,39,33,2,39,26,31,36,11,28,51,30,21,100,14,12,49,25,0,12,23,30,17
8355,53,18,111,29,9,28,1,35,34,2,5,59,29,21,90,21,19,27,148,2,18,54,30,39
8356,59,19,104,68,8,61,3,51,29,7,11,51,62,35,203,19,32,40,120,4,29,72,50,89
8357,64,23,146,32,8,51,27,52,57,18,19,78,59,31,178,19,29,31,109,4,29,4,51,83
8358,52,21,66,39,3,28,13,16,37,12,11,34,37,31,121,13,13,26,66,8,20,20,26,41
8359,35,20,71,36,11,51,8,31,52,16,18,47,34,18,97,11,23,33,49,8,8,30,29,27
8360,98,8,282,151,10,35,1,47,70,29,16,83,31,38,335,8,51,1,405,2,13,93,46,46
8361,39,20,102,36,11,27,11,38,42,11,12,52,38,32,95,8,27,14,136,8,26,34,43,60
8362,57,17,68,33,13,44,36,50,47,16,20,61,52,37,114,15,24,33,42,4,13,39,46,52
8363,63,17,141,39,15,36,18,37,18,23,16,57,52,27,129,6,22,0,112,4,20,50,55,68
8364,76,30,66,41,18,64,13,44,58,12,19,74,69,44,185,21,37,70,99,2,20,45,21,70
8365,91,33,158,93,0,70,25,38,64,11,15,89,127,43,198,2,30,60,72,2,52,70,122,61
8366,58,30,82,41,17,79,49,46,3,25,34,69,83,34,153,16,9,72,69,18,29,39,46,47
8367,71,28,71,42,7,37,42,50,44,12,26,75,62,37,137,17,27,48,71,9,18,36,63,52
8368,41,23,84,25,20,57,31,39,40,27,30,55,68,33,81,14,31,47,67,4,17,41,28,41
8369,50,21,145,47,9,63,21,50,56,11,23,80,89,42,196,21,17,39,152,16,20,53,67,71
8370,83,15,208,54,15,92,8,75,74,7,16,73,49,47,283,19,11,32,201,6,28,55,67,83
8371,33,18,110,42,10,37,17,35,53,7,7,35,38,34,129,8,49,22,90,8,18,42,33,47
8372,40,9,52,18,1,29,14,31,42,3,14,48,45,14,95,16,11,35,41,6,13,28,31,28
8373,185,42,227,122,25,109,98,113,131,56,54,188,182,102,379,32,94,147,225,2,77,101,141,132
8374,144,79,271,38,34,124,107,118,152,65,71,195,194,96,485,56,81,183,206,12,87,119,136,166
8375,54,14,150,53,9,48,19,42,29,8,14,55,65,34,139,14,27,56,77,0,14,59,46,51
8376,52,15,85,35,15,54,35,37,72,13,13,61,37,30,165,21,41,40,75,2,29,28,41,76
8377,47,9,50,42,6,12,24,31,52,7,5,51,38,24,100,17,11,27,75,4,11,13,8,39
8378,83,18,57,28,4,32,19,30,33,6,20,26,52,27,125,12,25,38,28,8,19,31,23,43
8379,59,19,77,23,11,27,28,35,58,5,13,66,78,33,73,18,14,82,84,0,18,35,67,58
8380,59,55,190,92,19,132,71,102,131,20,33,98,128,63,104,46,10,102,178,8,64,66,55,132
8381,54,29,102,40,14,67,28,42,58,49,34,80,65,46,128,15,32,42,91,15,31,57,55,27
8382,68,22,68,38,10,67,58,49,55,41,45,76,63,25,144,7,19,53,88,14,20,35,47,49
8383,72,23,123,33,10,38,25,46,50,6,6,61,40,26,136,2,30,10,158,6,10,38,43,48
8384,67,17,131,40,4,34,16,42,81,26,19,62,38,34,151,13,30,33,145,0,13,47,26,65
8385,65,30,59,30,8,52,36,45,67,20,18,45,78,44,176,14,22,42,81,14,17,40,83,59
8386,81,14,187,59,22,52,7,35,76,1,14,53,99,48,275,12,34,28,183,0,29,75,83,83
8387,74,18,74,37,17,42,36,47,67,6,16,75,68,36,105,19,42,38,82,2,16,58,83,63
8388,49,18,37,23,8,30,23,14,33,15,14,38,14,15,117,16,30,37,62,6,4,27,17,22
8389,151,49,234,110,31,154,113,87,174,29,59,160,197,119,367,34,79,109,228,4,76,107,92,172
8390,75,15,102,38,25,31,8,53,44,5,12,35,59,45,160,17,18,30,76,3,27,50,111,47
8391,63,24,98,31,12,39,35,37,81,22,16,57,39,50,205,21,34,30,85,8,12,38,45,55
8392,56,26,80,56,12,36,55,34,70,14,37,75,77,51,126,16,14,60,77,22,17,56,60,49
8393,65,19,198,51,15,26,9,40,71,16,16,47,79,47,185,12,35,23,129,4,19,47,59,67
8394,24,7,85,19,7,21,1,55,21,15,15,22,35,37,104,6,21,18,76,0,4,32,45,57
8395,66,16,42,5,7,46,37,28,64,6,18,60,53,24,166,18,16,25,73,3,18,27,23,59
8396,44,12,51,38,8,30,10,27,49,0,4,31,20,29,67,14,32,12,39,0,6,32,18,53
8397,31,16,33,28,5,36,9,34,54,0,16,44,41,27,136,12,9,29,72,0,16,16,26,40
8398,58,11,97,51,10,41,4,22,68,7,9,35,50,28,149,13,1,22,115,0,19,12,41,52
8399,54,18,136,47,10,54,5,60,49,5,10,48,48,43,141,22,27,41,88,6,28,56,23,65
8400,153,44,263,93,33,86,75,146,139,19,38,149,63,80,468,32,91,62,359,0,34,91,61,152
8401,35,16,36,29,6,33,20,17,26,5,12,43,37,25,84,4,19,27,34,0,16,26,18,10
8402,35,11,37,26,16,25,18,22,27,14,15,41,38,31,69,20,11,39,37,2,17,31,35,22
8403,56,15,93,28,9,34,15,36,57,19,14,38,33,29,128,4,24,21,63,0,12,32,25,54
8404,32,10,72,28,6,19,15,32,25,2,2,35,25,31,104,6,17,8,92,0,6,26,6,24
8405,76,44,173,80,23,49,47,44,149,12,12,166,82,85,254,27,41,70,147,4,40,78,97,91
8406,31,7,38,23,2,12,15,24,15,11,13,24,31,11,52,10,7,7,36,2,13,22,44,34
8407,39,11,105,38,8,26,7,44,29,21,11,30,41,32,117,1,15,14,69,2,13,41,13,55
8408,25,15,57,32,10,29,34,17,1,8,10,44,25,31,97,15,9,48,49,6,10,26,19,37
8409,66,11,190,61,17,23,4,54,68,4,9,48,36,25,170,14,30,9,195,0,4,68,49,82
8410,30,25,33,23,7,38,24,31,38,17,19,67,46,18,90,13,15,38,51,8,12,28,23,24
8411,30,0,117,40,7,20,2,36,44,26,9,52,39,17,128,8,21,3,105,0,6,25,39,55
8412,35,3,93,30,13,6,10,31,45,1,4,18,35,26,158,2,45,20,75,0,11,42,26,51
8413,72,19,128,36,4,68,21,41,71,3,11,45,60,52,188,29,40,33,151,4,20,43,89,61
8414,63,11,93,38,15,40,22,33,60,28,12,71,71,26,144,9,24,26,131,18,5,63,32,47
8415,202,56,313,70,40,129,81,165,58,58,37,133,164,69,331,62,44,110,149,0,55,89,200,96
8416,59,21,172,38,10,55,20,33,66,17,28,72,48,43,212,18,15,57,159,20,24,44,49,72
8417,64,24,143,54,19,58,19,45,75,34,13,72,62,22,185,10,27,38,153,2,19,24,47,47
8418,40,15,88,37,16,45,34,34,69,9,16,48,30,37,101,15,20,32,146,10,21,35,27,56
8419,33,14,201,55,19,54,18,45,58,15,30,55,66,34,196,12,16,32,225,0,22,79,97,58
8420,33,8,54,18,6,35,13,49,37,8,8,43,54,36,138,3,34,33,37,2,9,0,34,40
8421,54,30,0,0,0,61,26,61,76,20,6,110,28,15,251,3,33,0,223,0,29,73,88,143
8422,58,30,89,48,15,61,53,49,61,24,34,90,84,24,157,16,36,51,106,10,23,43,79,63
8423,94,29,119,59,15,57,37,56,61,6,31,78,94,66,208,17,36,41,119,14,35,37,52,35
8424,134,103,355,113,44,202,203,152,132,35,112,244,146,117,451,73,81,159,407,48,71,139,156,134
8425,84,29,94,62,16,54,17,62,65,13,28,81,102,49,216,26,29,78,80,4,23,47,34,32
8426,46,21,87,43,5,49,17,50,58,9,21,75,58,38,140,14,22,34,88,10,10,53,84,54
8427,32,16,65,29,4,24,31,26,48,13,1,63,49,16,109,7,28,30,41,4,15,28,26,26
8428,61,17,106,53,19,57,24,63,67,21,21,49,62,39,163,20,31,4,79,14,22,57,57,84
8429,74,40,151,58,12,106,85,60,94,30,58,113,129,53,224,25,40,113,99,14,38,64,51,77
8430,69,17,57,39,17,37,29,33,43,17,10,60,55,25,113,12,13,35,68,4,14,43,37,62
8431,73,14,96,40,6,45,56,47,67,10,17,74,63,29,132,16,19,40,89,8,25,36,25,62
8432,62,27,94,40,25,45,6,42,60,8,26,62,53,61,115,16,32,30,124,2,25,65,71,60
8433,48,8,72,35,9,39,8,37,39,4,15,44,48,35,132,21,28,30,87,3,22,27,27,48
8434,66,18,98,40,11,57,43,44,61,19,37,69,73,48,152,20,37,47,86,12,28,44,48,66
8435,36,4,29,10,11,32,8,30,53,10,5,35,49,19,104,11,24,14,100,0,16,19,35,44
8436,69,10,82,48,4,45,5,30,37,4,32,39,51,42,131,18,32,12,99,2,22,46,58,80
8437,54,21,66,36,12,50,32,44,49,4,24,79,83,46,116,18,21,39,74,4,22,28,51,55
8438,71,24,107,33,21,63,17,54,71,46,31,84,53,20,135,19,49,28,153,0,14,48,37,54
8439,25,13,60,16,9,35,11,33,24,12,14,38,38,29,89,9,16,21,51,0,18,26,29,26
8440,26,9,59,17,9,17,8,42,13,5,11,53,35,31,117,13,18,16,102,0,14,39,22,17
8441,43,11,49,29,10,28,12,34,25,8,14,27,25,26,71,10,18,38,35,0,10,14,27,27
8442,88,35,196,76,10,104,32,66,78,28,39,103,145,41,306,30,50,57,211,6,22,58,64,99
8443,69,1,72,25,1,40,4,36,43,2,11,15,44,40,131,10,18,13,89,0,14,16,46,56
8444,46,24,93,52,17,57,48,49,78,0,7,57,63,50,110,26,31,66,80,0,14,26,32,32
8445,88,20,86,72,19,31,21,45,41,17,28,44,61,42,181,17,56,18,122,0,27,33,78,76
8446,46,10,87,44,7,22,13,32,49,6,6,20,18,29,121,19,12,23,59,0,6,18,28,37
8447,58,8,80,52,10,43,10,30,45,1,17,54,58,35,149,20,20,25,78,2,16,42,32,37
8448,38,22,83,41,3,48,7,25,75,14,14,73,57,40,161,13,26,41,29,0,19,45,14,40
8449,69,19,143,27,13,46,2,61,50,3,15,59,56,49,160,18,42,28,126,0,24,48,19,64
8450,96,44,141,57,33,93,10,113,107,26,63,140,120,63,265,35,44,36,227,11,40,79,110,104
8451,67,17,90,38,15,72,24,60,55,10,15,83,50,34,184,12,22,31,106,6,8,44,58,65
8452,65,2,104,33,21,55,19,41,68,0,0,44,50,29,133,7,32,25,82,0,14,41,16,51
8453,64,33,60,49,4,51,27,51,61,22,26,59,57,51,147,20,21,67,73,4,18,37,23,52
8454,38,19,24,29,10,30,8,31,61,8,18,53,36,25,83,6,5,21,55,8,9,21,38,28
8455,43,27,167,93,11,33,5,47,41,6,18,62,28,25,185,18,18,43,115,10,9,40,44,41
8456,46,20,102,49,4,43,7,40,98,31,11,81,65,38,136,0,40,67,75,16,14,38,70,36
8457,53,10,67,49,7,48,9,25,38,12,19,53,12,36,133,14,12,51,68,2,13,14,35,53
8458,26,24,72,28,15,37,9,29,31,8,21,45,43,30,73,15,18,32,55,2,11,34,39,43
8459,56,18,61,29,9,37,49,20,67,23,18,52,50,27,114,8,20,51,53,2,17,37,28,35
8460,100,29,223,75,22,58,18,56,73,9,30,71,54,49,209,22,34,34,178,5,33,66,86,89
8461,45,27,84,37,11,46,25,47,52,23,25,67,59,41,173,20,28,58,96,6,21,40,62,82
8462,40,21,71,45,8,55,47,48,61,20,25,71,68,23,130,16,17,35,71,10,21,0,71,27
8463,107,51,202,82,30,87,47,92,72,57,53,159,75,83,273,27,61,123,253,10,49,109,153,171
8464,26,8,73,33,15,51,19,17,50,14,13,66,49,22,99,12,23,40,70,2,0,43,44,51
8465,33,9,122,41,3,22,0,32,16,0,9,44,29,34,141,3,17,17,131,4,9,40,25,54
8466,72,31,106,51,5,49,53,45,42,24,38,100,97,43,192,15,27,99,112,4,17,81,52,106
8467,41,27,89,37,18,32,41,41,59,16,39,76,52,31,141,12,17,57,78,16,30,51,52,50
8468,23,26,128,55,16,32,5,36,39,6,10,37,31,48,232,6,46,47,128,0,26,64,49,75
8469,34,18,26,18,5,37,36,34,48,22,19,68,65,31,106,18,21,56,33,10,15,15,12,39
8470,74,21,108,56,4,42,29,32,69,5,27,79,38,49,174,21,5,26,126,0,23,17,31,45
8471,46,5,163,50,5,28,2,22,28,7,11,50,30,44,159,4,31,15,178,0,15,62,40,50
8472,58,5,66,48,7,43,50,31,44,5,21,62,48,34,146,20,23,39,76,0,16,19,18,15
8473,70,26,71,46,15,53,10,56,67,0,33,97,97,67,242,26,27,21,115,2,37,20,65,74
8474,49,20,110,44,7,51,15,74,80,10,12,62,57,30,195,6,39,31,114,8,12,48,38,72
