,1_NRAS,2_DNMT3A,2_SF3B1,2_IDH1,3_GATA2,4_KIT,5_NPM1,6_chr6,7_EZH2,9_JAK2,10_chr10,11_WT1,12_KRAS,12_PTPN11,13_FLT3,14_chr14,15_IDH2,16_chr16,17_TP53,17_SRSF2,18_chr18,20_ASXL1,21_RUNX1,21_U2AF1
6622,101,25,99,83,15,44,18,109,56,8,73,96,122,71,286,8,55,24,142,8,51,80,121,124
6623,29,8,157,22,7,32,3,41,24,5,29,29,30,25,177,9,21,4,109,2,19,45,25,57
6624,24,15,105,44,4,19,2,51,23,1,30,38,31,35,145,0,15,3,80,0,14,32,43,50
6625,87,11,107,29,6,65,15,100,77,10,35,91,24,51,194,7,32,20,99,10,25,43,61,93
6626,77,18,105,62,9,71,29,76,63,21,37,47,49,16,140,8,21,11,53,10,9,44,23,58
6627,83,23,125,46,1,22,23,71,83,15,26,103,51,48,181,0,16,11,86,0,25,0,83,83
6628,82,3,178,85,23,48,2,53,37,2,43,66,32,34,178,2,34,8,145,2,13,35,73,135
6629,97,31,88,45,18,58,61,98,46,31,65,57,104,42,141,5,35,20,102,19,11,50,100,64
6630,140,42,176,92,25,104,31,142,122,81,119,165,151,96,354,25,59,32,224,9,55,132,35,142
6631,170,54,266,100,28,127,36,156,148,0,128,151,176,102,416,7,20,54,252,4,47,113,40,194
6632,70,9,290,94,16,67,2,102,28,5,34,57,37,24,220,4,28,19,210,0,37,49,34,187
6633,142,83,269,131,25,170,78,125,165,84,145,240,196,128,462,30,98,38,294,14,60,149,120,201
6634,83,19,166,65,11,65,11,116,63,16,56,78,76,68,237,3,39,9,201,2,32,65,94,80
6635,28,10,203,37,15,81,14,146,49,18,53,75,71,68,226,5,70,16,213,18,9,68,110,118
6636,144,53,241,152,31,86,23,130,107,22,93,101,150,143,381,24,59,29,195,0,24,127,58,89
6637,91,41,142,68,19,94,79,97,122,30,55,137,110,86,205,8,49,26,134,4,32,65,54,62
6638,96,22,75,47,5,67,40,73,68,22,58,112,61,43,145,5,27,22,92,6,33,64,63,66
6639,56,18,70,22,4,43,16,77,2,11,45,49,56,42,113,5,29,8,69,2,25,27,6,57
6640,111,24,151,63,17,103,24,104,97,58,82,98,97,87,261,3,70,30,126,4,31,65,89,95
6641,48,4,150,95,6,20,2,119,23,2,33,58,31,34,183,11,29,9,154,2,9,20,5,113
6642,52,26,264,73,12,42,16,143,93,11,79,37,96,98,322,9,50,14,54,6,27,75,160,114
6643,65,20,175,48,9,59,14,83,48,23,46,44,35,43,173,1,27,15,112,0,27,64,14,73
6644,87,19,109,59,3,58,29,131,82,35,53,73,95,82,231,8,51,16,159,0,28,62,64,83
6645,77,18,101,39,12,61,23,78,65,9,45,67,33,41,194,0,41,9,94,8,17,42,53,63
6646,64,20,76,33,12,51,15,58,61,18,41,82,73,42,116,12,26,16,76,18,27,40,43,62
6647,50,12,100,37,14,39,28,72,64,16,44,72,57,43,153,0,18,23,62,0,20,33,35,53
6648,45,26,119,33,4,70,21,74,25,0,53,77,51,66,211,3,20,16,170,11,43,43,64,79
6649,49,9,101,23,10,35,12,38,15,4,15,61,35,22,121,1,19,11,88,0,9,23,59,48
6650,59,7,89,40,3,66,2,56,42,10,27,61,43,38,144,11,69,10,121,0,11,17,25,64
6651,68,14,89,55,4,60,20,74,57,8,52,86,82,40,75,10,36,7,55,0,20,44,58,36
6652,67,12,69,38,6,50,69,69,57,21,44,82,81,35,137,6,28,15,73,2,19,34,46,36
6653,57,10,93,40,1,41,2,63,39,0,30,42,52,42,133,2,25,17,78,6,7,26,47,24
6654,40,20,69,40,17,61,61,92,57,32,47,73,87,48,55,1,34,20,79,16,25,38,49,56
6655,160,55,190,97,12,127,54,145,146,33,86,148,187,97,305,10,64,50,205,34,49,72,28,163
6656,52,25,38,30,4,29,5,60,50,11,39,70,37,33,134,1,25,12,65,0,20,34,38,43
6657,88,22,88,55,21,87,42,87,87,32,57,93,73,76,165,6,35,25,74,12,29,62,92,72
6658,68,18,116,70,9,63,7,61,62,12,65,83,46,48,149,0,44,16,119,0,33,67,66,87
6659,40,11,94,31,1,33,3,63,35,11,23,47,24,37,95,3,21,1,50,2,12,41,26,44
6660,94,24,132,57,24,100,50,90,105,29,75,116,103,47,200,9,0,14,114,0,35,82,43,93
6661,67,4,252,54,6,36,3,74,19,21,30,41,19,29,167,0,20,12,188,1,17,68,52,63
6662,106,23,132,53,0,27,3,98,94,4,29,76,36,51,188,5,33,16,114,0,16,50,22,76
6663,73,3,131,67,0,59,9,94,48,14,39,57,56,18,143,5,23,6,71,4,7,0,37,62
6664,68,19,84,49,7,36,10,39,54,9,36,41,25,35,128,4,27,10,92,0,11,26,24,58
6665,98,28,75,38,18,56,45,81,45,29,61,78,71,69,168,7,21,26,104,30,27,51,56,68
6666,44,14,78,23,4,40,22,68,31,7,41,47,68,28,148,6,21,6,77,0,20,10,23,55
6667,50,5,138,28,8,26,5,53,36,4,27,27,23,33,170,2,12,8,111,0,11,43,21,32
6668,94,27,115,32,27,97,57,73,92,19,55,80,87,59,136,3,49,19,121,4,27,63,78,90
6669,41,23,102,33,10,48,15,62,57,0,35,60,45,27,159,1,34,1,105,2,16,33,11,70
6670,42,5,85,49,13,71,48,52,51,6,74,105,99,45,173,2,44,14,87,20,33,53,48,60
6671,42,5,90,39,3,34,8,66,43,10,38,51,15,56,138,0,12,6,89,2,24,39,26,49
6672,63,7,35,28,5,51,32,43,27,5,34,50,40,24,111,1,33,4,57,0,18,24,49,26
6673,112,20,82,42,9,59,17,84,75,48,57,68,60,46,166,1,26,23,82,2,31,59,72,43
6674,66,13,82,42,9,46,13,75,60,2,30,43,42,34,143,0,19,9,85,2,26,40,51,52
6675,48,16,2,55,3,49,8,116,57,9,45,43,35,30,156,3,44,3,124,4,24,48,15,81
6676,75,21,106,44,13,77,35,59,84,40,65,121,72,63,178,7,54,20,106,12,29,42,52,84
6677,98,39,221,54,19,81,6,86,48,25,71,96,119,66,238,6,47,9,202,16,24,46,92,105
6678,76,30,147,63,5,56,29,119,92,29,49,94,63,63,206,11,37,13,122,2,21,29,26,52
6679,73,17,104,29,13,69,38,68,70,32,75,102,107,48,149,1,43,11,80,12,14,54,20,63
6680,55,22,41,48,13,22,39,62,79,12,43,49,98,51,128,1,26,2,49,0,14,54,45,63
6681,63,14,104,37,3,55,10,60,45,13,54,72,50,38,166,11,43,16,96,15,24,47,28,80
6682,76,6,215,104,8,60,4,72,77,12,30,124,51,55,58,4,29,10,198,2,18,69,44,129
6683,80,12,147,54,6,64,10,77,66,31,43,71,67,29,221,2,31,22,120,0,9,95,89,113
6684,77,32,130,60,9,83,69,108,118,42,81,126,60,63,228,7,27,26,101,7,38,61,76,49
6685,103,49,212,55,19,103,53,146,97,57,67,97,94,70,259,3,47,19,156,6,36,63,137,95
6686,57,18,96,45,0,60,9,55,46,13,41,70,41,33,149,6,33,8,83,6,16,42,30,78
6687,56,11,42,31,7,46,2,65,32,4,25,27,38,32,115,1,9,13,108,0,15,19,33,21
6688,65,16,126,33,7,71,9,97,45,2,55,88,79,42,163,8,22,1,150,16,23,44,44,73
6689,28,4,99,47,3,25,17,61,30,4,36,38,26,39,105,2,11,8,106,0,4,32,34,60
6690,117,20,275,78,3,62,9,119,68,50,61,78,66,66,285,6,64,23,334,4,26,87,49,128
6691,70,21,128,46,21,56,25,84,71,44,56,68,85,53,191,3,23,23,99,2,26,32,63,56
6692,60,16,191,62,10,21,5,125,35,26,44,60,53,46,183,6,25,17,148,0,16,57,106,111
6693,61,20,74,67,13,65,19,72,67,8,50,69,52,50,119,9,45,22,98,2,26,49,38,102
6694,76,15,105,57,15,31,23,86,65,12,32,48,55,47,148,4,36,12,97,6,24,33,41,80
6695,63,8,112,40,13,40,3,47,42,13,33,39,55,34,87,7,12,7,83,0,20,24,61,71
6696,56,15,80,46,17,50,42,75,54,26,55,78,47,38,146,0,30,18,63,4,31,43,59,44
6697,71,18,302,62,18,53,13,181,61,20,68,79,94,101,300,12,52,37,273,8,31,73,155,188
6698,174,73,232,141,0,109,55,238,187,55,168,201,181,121,315,1,51,15,223,14,52,116,114,200
6699,56,22,76,48,7,71,13,83,85,12,53,82,78,41,172,9,34,17,113,8,16,61,10,86
6700,53,17,135,69,18,83,16,111,1,18,49,86,96,73,203,4,10,18,127,4,23,37,78,109
6701,72,10,174,52,2,39,21,126,96,27,34,77,75,50,202,5,46,27,131,2,10,80,42,145
6702,70,22,113,56,12,59,13,78,46,19,43,63,95,24,144,10,43,18,89,2,23,56,56,79
6703,99,25,57,75,19,72,25,102,101,25,79,71,112,69,208,4,21,19,114,14,21,43,47,103
6704,41,12,126,51,13,58,8,78,23,16,28,38,36,40,142,3,26,8,112,9,11,25,25,36
6705,94,19,168,55,8,75,25,104,84,57,73,119,82,39,260,15,33,15,147,14,31,63,46,80
6706,46,10,109,46,4,41,19,53,48,10,32,45,44,38,126,14,23,7,84,0,5,44,46,81
6707,75,29,65,38,5,50,30,66,69,28,55,91,79,41,122,1,26,19,65,6,18,27,31,40
6708,169,40,186,45,22,122,48,148,123,54,141,146,9,72,329,15,42,40,129,4,57,98,148,126
6709,37,26,112,50,22,72,56,89,86,30,77,118,111,31,151,13,40,20,100,24,21,51,31,89
6710,34,18,41,4,5,46,23,32,20,12,23,48,50,33,85,3,24,16,68,4,11,19,29,28
6711,54,8,109,56,6,25,1,59,51,0,28,35,16,33,140,2,32,7,95,0,18,38,27,69
6712,43,32,1,121,14,117,2,137,94,0,70,136,109,44,396,7,5,0,234,6,18,83,26,99
6713,68,11,113,38,8,74,7,111,59,8,45,86,35,45,172,8,8,13,70,6,26,55,54,70
6714,80,16,114,52,17,69,9,77,49,7,53,77,89,46,174,11,37,18,71,0,17,53,43,97
6715,69,20,155,75,31,113,41,77,97,35,40,106,131,68,201,17,49,23,121,2,49,69,132,82
6716,73,12,52,43,0,46,1,65,44,1,21,37,24,49,146,2,31,10,39,2,13,26,19,25
6717,168,44,276,103,12,100,7,161,130,20,51,153,65,77,478,10,23,25,159,4,34,92,107,161
6718,132,44,211,89,8,87,14,131,106,32,52,121,120,57,275,3,65,17,236,0,14,85,143,113
6719,78,32,51,53,5,23,8,73,46,8,43,38,64,25,165,0,32,13,94,2,28,4,4,71
6720,60,26,111,29,11,54,1,74,37,2,17,42,25,18,148,3,29,6,94,2,14,39,29,51
6721,107,30,164,77,24,86,21,138,86,49,53,54,120,68,241,5,44,21,165,2,24,72,53,114
6722,55,1,92,42,13,43,0,37,45,0,38,21,30,4,140,4,16,6,58,0,3,30,22,64
6723,75,5,43,53,6,43,9,52,54,11,38,70,17,48,197,1,15,8,125,0,12,50,41,65
6724,73,24,79,19,6,66,15,60,17,5,42,77,62,36,165,1,52,14,82,10,7,37,51,57
6725,139,51,168,35,36,146,23,170,135,69,90,184,157,64,264,11,64,39,161,39,52,74,148,117
6726,68,15,111,22,9,26,12,60,51,20,40,89,77,44,171,4,37,10,95,6,32,42,32,81
6727,36,39,106,37,18,81,36,82,71,28,71,109,88,36,176,13,43,10,119,0,40,49,57,87
6728,156,51,111,56,17,136,28,122,104,5,110,97,111,73,327,11,69,29,188,4,16,101,80,123
6729,79,11,62,30,10,70,29,70,74,18,52,40,82,18,184,5,27,7,87,2,32,31,54,78
6730,56,27,88,7,4,71,46,56,78,24,69,100,93,56,156,7,36,13,79,24,43,64,83,38
6731,73,12,82,13,16,60,18,78,51,20,40,43,56,27,131,5,20,20,68,12,18,30,37,83
6732,114,11,158,76,10,93,20,122,109,55,46,88,101,53,253,5,33,28,149,2,21,108,89,122
6733,30,10,137,34,9,25,7,75,18,11,23,34,40,30,147,5,26,7,101,0,17,44,21,91
6734,94,1,69,40,15,88,22,65,50,1,51,101,51,46,209,10,41,5,105,0,19,57,70,66
6735,57,19,52,24,17,41,30,46,56,0,53,63,42,34,80,7,9,7,72,0,10,34,39,47
6736,57,13,59,37,7,39,21,67,45,15,22,55,67,30,119,1,20,19,76,6,26,40,43,73
6737,29,7,94,8,2,42,6,58,31,2,24,44,85,31,104,4,16,12,93,0,20,36,45,70
6738,105,27,357,93,6,35,8,90,97,34,78,115,83,65,379,6,12,12,235,0,27,73,11,104
6739,42,12,88,44,2,33,5,31,18,8,26,58,42,30,119,3,20,5,76,4,7,23,80,64
6740,44,9,246,51,8,38,1,71,37,8,29,73,27,46,248,9,25,8,202,0,14,58,40,115
6741,86,19,138,44,3,66,17,97,65,22,59,110,68,45,132,2,10,14,145,6,24,32,35,60
6742,92,28,223,77,13,90,27,137,110,33,74,120,95,65,139,12,45,19,234,14,14,105,98,110
6743,24,24,94,37,9,69,56,93,85,41,51,104,78,23,117,2,25,15,91,16,24,41,34,30
6744,155,15,81,99,12,72,7,96,72,12,34,45,66,62,261,2,14,13,138,4,18,44,50,109
6745,36,5,151,42,4,29,9,79,32,16,25,43,33,41,171,2,33,5,185,0,21,40,49,76
6746,96,24,131,71,7,94,15,66,95,27,38,81,78,58,242,3,48,22,105,0,36,70,131,85
6747,76,25,116,34,8,44,15,83,58,26,51,67,42,34,184,7,21,14,104,7,11,40,18,61
6748,83,34,107,69,33,121,63,86,94,46,64,133,80,57,237,4,54,19,115,2,55,69,125,69
6749,86,31,96,49,9,77,46,65,84,15,44,93,50,49,195,3,24,19,85,10,21,50,21,66
6750,23,4,121,57,2,26,4,55,52,19,15,34,36,24,131,4,24,5,97,2,5,37,39,51
6751,77,20,108,54,11,52,16,99,77,17,76,63,50,65,203,4,34,2,106,4,18,56,32,87
6752,34,17,115,49,13,36,10,68,63,19,38,38,47,28,127,3,33,13,86,0,11,51,20,55
6753,96,36,134,66,22,59,34,126,90,12,101,125,87,71,275,8,44,30,60,6,39,45,5,62
6754,47,3,133,54,6,43,5,80,50,7,37,45,13,47,109,13,25,10,89,4,4,50,48,38
6755,85,28,86,30,26,75,62,58,80,17,67,112,46,44,137,8,34,21,98,14,28,43,124,72
6756,61,12,91,41,21,47,11,67,27,9,41,58,68,40,158,4,21,15,85,2,16,46,14,39
6757,67,11,77,10,7,65,37,60,75,14,19,74,82,35,175,16,33,13,56,0,17,28,42,58
6758,83,24,85,36,17,41,62,67,67,41,47,72,75,40,169,1,46,6,129,30,16,56,33,77
6759,39,5,101,49,1,39,4,66,57,2,26,32,29,26,134,2,16,6,87,0,11,35,55,57
6760,99,28,86,39,12,86,60,93,46,2,53,90,51,48,170,6,34,18,69,8,28,55,45,56
6761,59,4,87,39,0,23,3,53,17,14,28,37,27,30,77,8,17,7,64,0,12,41,25,64
6762,114,53,111,65,13,52,72,116,97,40,104,135,102,78,271,2,66,16,110,18,38,66,80,77
6763,74,4,21,65,7,59,10,63,54,24,25,41,44,22,140,4,26,4,118,2,21,55,70,67
6764,228,96,277,124,17,109,128,168,142,20,125,141,1,114,458,1,48,59,254,10,80,111,155,89
6765,66,7,89,53,9,58,14,70,56,12,36,58,47,58,201,2,21,7,92,0,26,60,72,75
6766,215,39,361,178,24,87,14,232,243,37,141,212,138,202,720,3,72,39,389,0,56,154,137,370
6767,127,17,170,81,20,75,22,83,105,30,96,104,107,67,301,0,61,32,175,28,41,105,105,148
6768,78,35,106,59,16,56,34,75,78,10,37,71,67,55,133,5,28,13,96,0,12,42,52,85
6769,136,42,136,87,15,83,32,144,127,48,97,122,136,87,251,4,64,19,158,18,48,79,108,91
6770,86,27,59,49,18,73,38,94,86,25,80,130,114,71,177,3,37,22,106,0,24,57,39,56
6771,56,7,84,49,19,57,19,51,33,2,14,68,59,40,172,0,20,6,109,2,11,60,9,70
6772,80,12,107,33,9,32,7,71,70,0,43,55,47,51,169,1,35,9,94,0,13,45,12,69
6773,94,28,129,54,17,97,49,128,125,31,108,150,152,68,199,7,47,30,115,11,54,57,102,130
6774,212,60,247,113,25,173,41,217,151,85,168,214,224,119,463,27,89,63,311,24,71,119,157,188
6775,61,11,82,25,2,37,9,51,42,11,23,48,38,23,111,2,27,7,77,0,18,34,40,70
6776,80,31,160,38,17,64,31,138,91,53,74,83,47,57,262,6,53,18,101,6,33,85,122,101
6777,61,12,56,44,1,36,11,61,35,7,27,39,31,29,129,6,20,2,78,0,21,33,48,72
6778,67,27,3,34,11,44,37,42,41,8,50,61,60,25,129,2,43,11,75,2,15,22,51,56
6779,52,15,104,48,9,63,29,75,54,21,27,57,62,47,143,3,5,9,71,12,22,34,71,67
6780,116,30,123,41,5,98,51,117,85,56,52,70,84,44,174,23,49,17,124,8,35,61,41,45
6781,68,5,63,29,0,48,29,51,42,0,47,57,73,30,145,4,17,9,57,8,9,51,33,54
6782,48,11,46,29,6,32,1,31,26,12,33,38,38,38,107,0,12,11,54,2,15,28,35,57
6783,91,42,118,42,19,105,28,115,81,39,66,99,111,70,200,3,28,23,113,8,26,51,35,79
6784,93,8,47,18,13,42,23,72,55,7,40,59,30,55,122,2,12,8,66,4,10,34,33,43
6785,34,8,136,65,14,51,2,56,31,13,48,76,55,58,229,3,56,5,110,6,18,46,67,66
6786,56,7,70,31,7,41,12,54,39,4,31,51,35,27,127,1,20,4,70,0,6,25,25,37
6787,107,32,205,82,7,94,13,180,95,11,90,118,52,95,324,12,72,16,177,0,30,89,151,132
6788,37,21,55,26,10,50,37,63,56,20,49,66,57,38,110,0,24,10,74,0,26,33,23,47
6789,105,13,233,98,26,70,3,134,58,29,69,119,70,68,315,11,68,26,197,4,35,97,136,153
6790,49,30,87,25,6,51,18,65,60,10,41,46,43,44,126,7,31,13,89,6,24,53,46,70
6791,81,0,222,59,2,53,4,84,47,17,41,60,46,29,117,8,23,3,143,2,12,25,96,66
6792,68,2,179,68,2,38,3,192,18,10,30,50,56,51,141,0,34,12,143,2,12,16,35,131
6793,71,29,79,24,9,9,16,66,67,17,12,82,79,20,149,1,10,8,49,0,27,45,24,65
6794,45,0,125,44,3,20,6,42,15,1,22,36,21,24,134,0,17,8,122,0,6,43,31,50
6795,86,25,184,80,26,83,11,112,77,19,64,85,80,42,283,4,23,25,166,8,27,81,32,89
6796,43,38,125,49,15,66,10,80,63,16,63,78,56,60,163,4,39,9,102,8,25,41,33,101
6797,38,12,76,43,6,43,6,46,44,2,47,62,40,36,167,1,8,5,51,0,17,31,17,74
6798,46,8,136,54,4,37,7,59,51,17,33,57,74,27,144,4,32,6,110,0,16,65,59,103
6799,70,8,125,64,13,73,9,73,45,27,42,76,55,64,229,6,41,17,163,2,32,61,48,100
6800,151,66,411,118,1,67,25,187,139,84,136,139,195,156,539,15,90,23,564,21,61,185,79,167
6801,49,4,102,5,5,44,0,34,38,3,26,39,35,26,159,1,14,4,86,0,14,45,30,36
6802,85,31,102,29,29,70,58,67,93,27,86,92,109,66,190,8,46,23,142,0,36,33,117,38
6803,79,33,88,67,32,84,17,92,80,26,51,98,109,63,211,1,19,26,117,13,32,80,85,57
6804,46,20,87,27,4,45,17,70,35,16,55,70,65,35,108,2,28,8,66,0,17,37,76,34
6805,60,25,96,26,7,62,54,68,51,22,49,87,78,56,85,9,37,14,99,6,29,47,30,53
6806,75,34,141,71,15,64,34,76,82,4,42,86,83,57,206,2,21,19,143,4,19,46,66,96
6807,41,18,44,30,14,43,19,40,24,4,34,46,33,41,96,0,36,2,100,0,20,17,25,60
6808,73,9,104,35,12,52,9,60,42,5,28,42,24,38,110,3,24,11,52,0,13,30,62,67
6809,76,24,83,52,7,86,24,107,91,27,39,116,103,48,117,0,26,21,157,6,15,55,56,54
6810,78,15,129,87,9,50,28,47,2,17,45,53,64,37,161,0,42,16,111,0,38,51,47,90
6811,26,7,36,38,14,33,9,54,37,5,35,42,44,45,112,2,28,12,59,2,11,31,34,42
6812,40,9,43,36,8,31,4,47,29,10,26,38,47,48,96,1,29,8,75,0,13,47,57,60
6813,79,32,68,29,14,47,39,40,57,17,67,75,51,31,124,0,30,14,73,10,26,61,63,62
6814,81,13,117,25,5,42,46,62,65,33,35,44,35,42,144,7,23,5,102,0,15,47,85,57
6815,33,24,88,28,16,38,19,66,50,24,50,61,61,58,133,3,25,15,100,0,25,44,69,51
6816,61,9,71,19,4,42,6,60,32,19,27,36,46,41,67,1,23,8,59,2,18,47,33,70
6817,42,5,93,34,4,32,2,47,45,1,32,27,36,21,121,3,21,5,83,8,11,24,58,52
6818,56,8,130,50,10,62,8,48,41,20,42,47,81,52,100,7,39,9,85,8,27,29,90,47
6819,81,12,81,42,11,53,15,67,40,33,50,64,61,52,156,10,27,10,71,0,18,65,41,80
6820,52,16,54,23,5,28,33,49,49,11,36,58,42,20,85,0,14,4,66,6,22,36,52,45
6821,56,16,106,45,8,58,32,80,33,44,53,63,66,32,100,7,24,10,82,2,25,50,19,75
6822,40,26,99,39,1,45,9,67,29,10,37,67,25,23,150,1,26,15,76,0,27,21,52,67
6823,47,21,105,55,11,42,11,71,79,31,43,78,66,27,156,0,33,14,92,4,26,68,40,80
6824,64,17,239,52,14,90,7,117,69,20,58,78,101,20,321,2,35,42,232,8,11,52,55,87
6825,73,18,138,78,10,87,76,113,86,8,64,148,120,54,285,7,29,12,123,24,61,33,34,116
6826,67,16,83,67,16,32,1,40,33,0,23,60,20,41,140,8,29,12,62,0,21,35,48,52
6827,130,26,238,91,3,97,12,152,114,30,39,77,107,97,358,5,52,16,271,0,44,122,82,153
6828,85,34,286,134,20,102,37,206,141,62,98,153,95,105,366,7,70,28,194,4,47,135,175,147
6829,111,30,122,55,10,49,78,113,91,30,101,135,104,53,200,2,43,15,93,14,40,65,94,77
6830,46,28,85,17,4,58,39,50,37,20,20,69,45,40,141,1,17,11,73,14,16,53,32,55
6831,72,24,177,45,15,39,5,63,58,2,38,55,47,34,202,0,57,7,201,4,13,56,40,65
6832,43,9,147,50,5,46,4,60,42,14,26,40,39,17,152,2,25,6,178,0,18,29,54,71
6833,224,55,219,124,13,172,52,215,185,0,101,175,197,149,416,13,64,42,359,19,39,155,33,194
6834,44,13,67,33,4,46,38,47,19,21,27,69,52,28,103,3,23,13,67,0,21,29,3,36
6835,86,2,214,71,2,40,4,87,35,6,21,86,31,31,175,7,18,6,211,0,12,41,7,40
6836,50,11,68,22,13,46,4,51,35,9,49,54,22,40,69,1,15,11,90,4,7,44,48,37
6837,70,24,80,62,0,67,26,68,90,25,43,89,78,45,216,2,43,20,101,8,28,47,72,92
6838,150,63,274,100,47,137,57,198,151,80,138,162,133,95,379,9,86,24,245,28,51,134,207,151
6839,71,15,72,33,5,46,18,56,58,26,32,73,40,35,87,6,33,11,48,20,18,47,20,59
6840,61,10,63,31,11,56,7,43,47,3,33,57,54,29,107,3,22,9,61,4,8,46,41,54
6841,94,24,229,59,7,109,9,89,61,55,37,133,81,55,226,8,42,13,238,6,28,57,88,115
6842,39,16,121,45,10,36,9,64,63,8,44,67,79,25,163,11,31,12,123,4,23,54,9,80
6843,50,10,96,43,11,54,9,79,37,8,45,44,44,66,148,4,28,14,59,0,22,37,51,46
6844,110,12,182,111,8,42,3,77,29,9,39,71,15,37,267,1,54,8,230,0,22,61,28,113
6845,49,7,109,43,2,31,1,68,28,5,41,46,38,43,136,4,39,11,115,6,7,29,46,60
6846,47,5,77,39,6,39,20,71,39,10,38,52,57,33,101,2,24,8,28,10,21,30,39,40
6847,57,1,79,43,8,37,12,52,73,19,48,60,67,33,129,4,12,7,85,2,27,38,31,72
6848,74,9,78,46,11,44,4,101,39,8,55,63,74,59,183,6,26,22,100,7,13,48,47,58
6849,74,23,90,40,10,49,8,67,60,18,51,48,68,46,170,1,37,7,108,8,14,49,36,48
6850,34,23,66,29,4,55,50,44,48,6,44,57,28,39,101,5,17,16,62,4,21,25,26,40
6851,141,34,159,82,18,79,39,119,124,47,76,116,102,74,263,3,51,19,142,28,41,99,107,99
6852,140,13,247,117,6,80,3,229,92,16,87,104,99,143,228,4,46,23,239,0,29,123,111,102
6853,85,11,133,65,8,30,12,55,59,21,46,66,3,51,203,9,31,15,101,2,27,69,58,69
6854,57,7,153,70,2,35,1,46,24,8,17,63,16,43,197,3,16,10,160,2,17,53,51,99
6855,133,22,249,107,0,72,7,77,54,25,67,105,51,88,228,2,87,18,272,4,18,102,40,140
6856,104,11,170,61,7,50,4,35,86,3,18,80,24,35,180,1,32,9,205,0,14,29,55,80
6857,69,4,116,68,0,72,16,94,72,18,51,87,65,37,163,4,35,19,119,0,38,38,67,116
6858,94,25,138,78,17,65,44,141,105,31,96,124,115,60,162,11,55,20,118,4,34,95,118,100
6859,133,41,174,104,25,110,45,79,143,27,96,145,147,96,314,12,62,25,187,4,33,94,89,137
6860,86,23,107,60,6,89,33,117,36,19,40,94,112,55,179,6,36,10,119,8,28,57,74,89
6861,47,38,115,43,21,51,96,107,84,38,41,91,74,37,135,0,41,14,90,14,33,54,60,38
6862,49,14,64,32,16,55,2,64,41,7,49,46,53,23,95,5,30,11,105,8,21,36,54,58
6863,56,0,57,33,9,46,3,38,44,14,21,43,26,16,118,0,16,11,91,10,12,17,16,57
6864,102,7,99,46,9,22,31,99,46,11,61,67,20,43,211,4,58,14,87,6,31,33,52,53
6865,63,37,63,33,10,58,32,104,77,37,38,73,61,49,149,4,29,27,114,0,29,60,39,57
6866,73,16,97,32,5,41,38,59,67,24,38,77,57,31,137,14,33,3,86,2,22,35,19,52
6867,137,38,113,100,12,102,137,123,181,85,115,191,191,82,195,6,50,47,188,10,32,58,62,107
6868,128,28,166,83,15,80,50,114,114,6,78,132,103,100,343,1,48,18,161,2,55,88,87,104
6869,45,7,36,29,12,34,14,59,64,3,20,51,27,46,109,2,39,3,62,2,20,25,37,56
6870,120,27,133,57,30,99,31,130,93,26,68,84,98,68,208,0,57,15,137,8,31,77,100,111
6871,86,8,114,77,12,51,7,88,62,3,18,61,40,56,216,1,47,19,151,0,20,26,19,71
6872,43,8,115,37,7,43,4,108,46,2,19,44,67,35,165,17,40,7,98,0,14,25,7,64
6873,77,26,76,43,14,45,32,73,56,11,57,74,59,34,158,2,24,15,72,14,28,34,72,54
6874,29,10,188,23,9,39,3,65,21,1,28,32,41,20,140,2,17,4,107,0,12,50,15,62
6875,59,21,75,32,5,38,35,58,37,12,41,42,58,30,125,5,26,11,52,2,26,38,23,75
6876,72,9,143,61,5,51,0,61,23,2,26,55,38,31,207,4,67,9,187,2,15,31,90,127
6877,44,6,93,3,10,30,0,65,22,3,32,27,30,23,109,3,10,22,78,0,12,35,29,88
6878,185,67,133,118,13,85,68,133,137,31,100,147,165,114,276,9,78,39,236,0,50,123,138,186
6879,120,47,190,72,19,100,7,117,85,10,89,113,49,91,281,7,29,5,172,4,18,80,60,118
6880,64,22,128,62,1,56,66,121,95,45,65,97,83,42,203,6,50,22,149,10,14,66,41,87
6881,76,23,222,62,16,35,18,124,81,24,52,76,75,36,328,16,44,20,179,0,20,90,83,115
6882,186,55,212,88,26,120,22,151,110,24,70,158,69,66,324,2,62,20,104,0,30,73,112,105
6883,47,19,89,53,17,71,14,76,58,20,62,69,92,66,107,11,25,20,124,4,34,48,57,77
6884,60,10,69,21,11,43,28,68,45,14,59,71,43,31,123,7,35,10,63,4,17,36,13,48
6885,70,11,96,32,20,38,33,111,73,34,50,84,78,48,162,0,36,10,109,2,20,67,90,86
6886,60,16,72,21,7,31,22,77,53,21,46,83,65,23,72,4,36,1,59,5,8,35,43,73
6887,57,11,119,54,1,71,5,49,38,5,57,62,56,66,161,3,35,6,78,10,21,42,70,60
6888,49,7,0,25,9,10,4,55,42,6,59,20,53,43,81,3,32,6,41,2,20,26,60,40
6889,60,7,89,51,9,49,5,81,25,24,33,45,50,22,153,4,17,4,71,2,27,47,29,75
6890,62,18,51,33,10,44,29,52,26,19,27,32,79,30,109,6,14,6,66,6,18,28,41,47
6891,60,6,134,33,10,39,22,77,64,10,38,36,38,43,150,3,35,14,158,0,21,47,77,65
6892,46,6,85,51,2,53,6,66,38,9,56,52,60,30,133,1,21,6,91,2,21,46,15,28
